Time,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/attitude/roll-rad,/fdm/jsbsim/attitude/pitch-rad,/fdm/jsbsim/attitude/heading-true-rad,/fdm/jsbsim/flight-path/gamma-rad,/fdm/jsbsim/attitude/phi-deg,/fdm/jsbsim/attitude/theta-deg,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/flight-path/gamma-deg
25.3498986,0.0831684909226813873,0.0269556460219130892,3.25252021373388445,0.0831684909226813873,0.0269556460219130892,3.25252021373388445,-0.0224066162998852077,4.76520351834174161,1.54444475110422696,186.355681027940022,-1.28380454715245929
25.3998984,0.0826973241169585843,0.0251678170840885403,3.25434712543885896,0.0826973241169585843,0.0251678170840885403,3.25434712543885896,-0.0241204730279611819,4.73820764892716451,1.44200969847552352,186.460355358178134,-1.38200130436131308
25.4498982,0.0822002002412288019,0.0233903782445795613,3.25616825818884514,0.0822002002412288019,0.0233903782445795613,3.25616825818884514,-0.0258208110937245515,4.70972454895266157,1.34016995462902799,186.56469857868538,-1.47942349927499195
25.499898,0.0816777830547781442,0.0216244157333234759,3.25798288610656606,0.0816777830547781442,0.0216244157333234759,3.25798288610656606,-0.0275066612335755113,4.67979224902394009,1.2389877559557303,186.668669099757409,-1.57601559717999162
25.5498978,0.0811307360464633281,0.0198710037541846643,3.25979029334192161,0.0811307360464633281,0.0198710037541846643,3.25979029334192161,-0.0291770675108770743,4.64844876425224296,1.13852464980339563,186.772225906204682,-1.67172282694153052
25.5998976,0.0805597222676250058,0.0181312035556886013,3.26158977451571763,0.0805597222676250058,0.0181312035556886013,3.26158977451571763,-0.0308310879999304996,4.61573208468099061,1.03884144123354827,186.875328582776461,-1.76649122019245608
25.6498974,0.0799654041603699434,0.0164060625264476415,3.26338063516507049,0.0799654041603699434,0.0164060625264476415,3.26338063516507049,-0.0324677954494369675,4.58168016544707246,0.939998141193186365,186.977937339680437,-1.860267649346798
25.6998972,0.0793484433812195328,0.0146966133162720197,3.2651621921895142,0.0793484433812195328,0.0146966133162720197,3.2651621921895142,-0.0340862779246706785,4.54633091667665035,0.842053916158151283,187.080013038142937,-1.95299986439357642
25.749897,0.0787095006201487674,0.0130038729839345463,3.26693377429679721,0.0787095006201487674,0.0130038729839345463,3.26693377429679721,-0.0356856394277124539,4.50972219311686029,0.745067039303641709,187.181517215951146,-2.04463652843356991
25.7998968,0.0780492354150581213,0.0113288421725659689,3.26869472244732195,0.0780492354150581213,0.0113288421725659689,3.26869472244732195,-0.0372650004951971398,4.47189178350582672,0.649094843257848275,187.282412112917569,-2.13512725192771891
