Time,/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-geod-rad,/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/lat-gc-rad,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-rad,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/position/terrain-elevation-asl-ft,/fdm/jsbsim/position/distance-from-start-lon-mt,/fdm/jsbsim/position/distance-from-start-lat-mt,/fdm/jsbsim/position/distance-from-start-mag-mt,/fdm/jsbsim/ap/active-waypoint,/fdm/jsbsim/position/ned-x-relto-field-wp-ft,/fdm/jsbsim/position/ned-y-relto-field-wp-ft,/fdm/jsbsim/position/ned-z-relto-field-wp-ft,/fdm/jsbsim/position/ned-h-relto-field-wp-ft,/fdm/jsbsim/guidance/wp-distance,/fdm/jsbsim/guidance/field-wp-distance,/fdm/jsbsim/position/ned-x-relto-field-wp-m,/fdm/jsbsim/position/ned-y-relto-field-wp-m,/fdm/jsbsim/position/ned-z-relto-field-wp-m,/fdm/jsbsim/position/ned-h-relto-field-wp-m,/fdm/jsbsim/guidance/target-wp-latitude-rad-ONE,/fdm/jsbsim/guidance/target-wp-longitude-rad-ONE,/fdm/jsbsim/guidance/target-field-wp-latitude-rad,/fdm/jsbsim/guidance/target-field-wp-longitude-rad,/fdm/jsbsim/position/h-agl-m
68.3997264,371.444158397614956,113.216179479593038,371.444158397614956,0.930432774704725407,53.3098711112273449,0.927218542685830038,53.1257091821688263,0.142368208989336248,8.15709751192543386,45349.6485760921132,0,514.268664295574808,1103.72320598121405,1217.67738171330757,1,16721120.2779864315,1779675.97709617764,8486286.45259659924,-8486286.45259659924,19561007.1454568803,19561007.1454568803,5096597.46073026489,542445.237818914931,2586620.11075144354,-2586620.11075144354,0,0,0,0,113.216179493218661
68.4497262,371.349537651985884,113.187339076325301,371.349537651985884,0.930432598942290578,53.3098610407816338,0.927218366573423936,53.1256990916712368,0.142368155554304404,8.15709445032363156,45349.542110339964,0,514.473127590297963,1104.8464750347373,1218.78196349718087,1,16721117.9933435675,1779675.72342407145,8486283.49870008416,-8486283.49870008416,19561003.3996230438,19561003.3996230438,5096596.76437111944,542445.160499657039,2586619.21040378558,-2586619.21040378558,0,0,0,0,113.187339088815435
68.499726,371.25392909348011,113.15819758769274,371.25392909348011,0.93043242310622376,53.3098509661171178,0.927218190387093633,53.1256889969381021,0.142368102087842119,8.15709138692099778,45349.4346518115999,0,514.677711150161713,1105.97021558693677,1219.8870919590488,1,16721115.7069827858,1779675.46945263958,8486280.54411119409,-8486280.54411119409,19560999.652196914,19560999.652196914,5096596.0674883537,542445.083089164575,2586618.30984509224,-2586618.30984509224,0,0,0,0,113.158197600182874
68.5497258,371.157382789999247,113.128770274391769,371.157382789999247,0.930432247195855266,53.3098408871954348,0.927218014126176326,53.1256788979314507,0.142368048589741086,8.15708832170559539,45349.3262505258099,0,514.882415772224931,1107.09443186526119,1220.99277114627444,1,16721113.4189358223,1779675.21518513118,8486277.58878885582,-8486277.58878885582,19560995.9031643793,19560995.9031643793,5096595.37009163853,542445.005588428001,2586617.4090628433,-2586617.4090628433,0,0,0,0,113.128770288017392
68.5997256,371.059949327260256,113.099072554948933,371.059949327260256,0.930432071210572698,53.3098308039814839,0.927217837790066279,53.1256687946165655,0.142367995059815261,8.15708525466676804,45349.2169570281912,0,515.087242168370608,1108.21912773318854,1222.09900474154119,1,16721111.1292355377,1779674.96062497888,8486274.63269266672,-8486274.63269266672,19560992.1525125429,19560992.1525125429,5096594.67219099216,542444.927998493542,2586616.50804472482,-2586616.50804472482,0,0,0,0,113.09907256743908
68.6497254,370.96167977899313,113.069119996637113,370.96167977899313,0.930431895149816279,53.3098207164432054,0.927217661378210156,53.1256586869617564,0.142367941497899164,8.15708218579503352,45349.1068223462207,0,515.292190971784976,1109.34430671996643,1223.20579609245692,1,16721108.8379158508,1779674.70577579038,8486271.67578282766,-8486271.67578282766,19560988.4002296366,19560988.4002296366,5096593.97379675135,542444.850320460973,2586615.60677860584,-2586615.60677860584,0,0,0,0,113.069120009127246
68.6997252,370.862625733017921,113.038928323423875,370.862625733017921,0.930431719013078085,53.3098106245514884,0.927217484890106913,53.1256485749383032,0.142367887903848134,8.15707911508210337,45348.9958980501615,0,515.497262736001858,1110.46997202131979,1224.31314821170599,1,16721106.5450117495,1779674.45064134896,8486268.71802015044,-8486268.71802015044,19560984.6463050358,19560984.6463050358,5096593.2749195816,542444.772555483156,2586614.70525254216,-2586614.70525254216,0,0,0,0,113.038928337049484
68.749725,370.762839276343584,113.008513411429533,370.762839276343584,0.930431542799901923,53.3098005282801992,0.927217308325308132,53.1256384585205268,0.142367834277538186,8.15707604252087215,45348.884236179656,0,515.702457935432676,1111.59612649732662,1225.42106377526261,1,16721104.2505592704,1779674.19522561156,8486265.7593660634,-8486265.7593660634,19560980.8907292187,19560980.8907292187,5096592.575570466,542444.694704766385,2586613.80345477629,-2586613.80345477629,0,0,0,0,113.008513423919666
68.7997248,370.662372928112745,112.977891268488776,370.662372928112745,0.930431366509885782,53.3097904276063019,0.927217131683418461,53.125628337685761,0.142367780618866374,8.15707296810544236,45348.7718892412231,0,515.907776963987089,1112.7227726695869,1226.52954511914913,1,16721101.9545954708,1779673.93953271303,8486262.79978262819,-8486262.79978262819,19560977.1334938183,19560977.1334938183,5096591.87576069962,542444.616769570974,2586612.90137374541,-2586612.90137374541,0,0,0,0,112.977891282114385
68.8497246,370.561279620975256,112.947078028473257,370.561279620975256,0.930431190142679942,53.3097803225097664,0.927216954964095952,53.1256182124144232,0.142367726927750904,8.15706989183112796,45348.6589101320642,0,516.113220134647122,1113.84991271909553,1227.63859423724671,1,16721099.657158399,1779673.68356695282,8486259.83923260868,-8486259.83923260868,19560973.3745916001,19560973.3745916001,5096591.17550188024,542444.538751207292,2586611.99899809947,-2586611.99899809947,0,0,0,0,112.947078042098866
68.8997244,370.459612667560577,112.916089941072471,370.459612667560577,0.930431013697989084,53.3097702129736604,0.927216778167052724,53.1256080826900146,0.142367673204131046,8.15706681369445086,45348.5453521563759,0,516.318787679786624,1114.97754848199634,1228.7482127774872,1,16721097.358287096,1779673.42733279802,8486256.87767946534,-8486256.87767946534,19560969.6140165143,19560969.6140165143,5096590.47480590735,542444.460651036818,2586611.09631670127,-2586611.09631670127,0,0,0,0,112.916089953562619
68.9497242,370.357425678521395,112.88494334681333,370.357425678521395,0.930430837175569958,53.3097600989840572,0.927216601292053522,53.1255979484990632,0.14236761944796722,8.15706373369314086,45348.4312688985738,0,516.524479750852038,1116.10568145878506,1229.85840204998431,1,16721095.0580214988,1779673.17083488032,8486253.91508738883,-8486253.91508738883,19560965.8517636135,19560965.8517636135,5096589.77368495334,542444.382470471552,2586610.19331863616,-2586610.19331863616,0,0,0,0,112.884943359303463
68.999724,370.254772547632456,112.853654672518374,370.254772547632456,0.930430660575234159,53.3097499805301567,0.927216424338917711,53.1255878098312095,0.142367565659241108,8.15706065182614992,45348.3167142428501,0,516.730296417937552,1117.23431280156683,1230.96916301520719,1,16721092.7564024497,1779672.91407798883,8486250.95142134093,-8486250.95142134093,19560962.0878291503,19560962.0878291503,5096589.0721514672,542444.304210970993,2586609.28999322467,-2586609.28999322467,0,0,0,0,112.853654685008522
69.0497238,370.151707381010056,112.822240409731876,370.151707381010056,0.930430483896845906,53.3097398576041783,0.927216247307517616,53.1255776666791419,0.142367511837955735,8.15705756809364857,45348.2017422972858,0,516.936237669466891,1118.36344332467343,1232.08049629339735,1,16721090.4534716289,1779672.65706706955,8486247.98664708063,-8486247.98664708063,19560958.3222104982,19560958.3222104982,5096588.37021815311,542444.225874042837,2586608.38633003039,-2586608.38633003039,0,0,0,0,112.822240422222009
69.0997236,370.048284463584423,112.790717104500544,370.048284463584423,0.930430307140324264,53.3097297302014823,0.927216070197780406,53.1255675190386896,0.142367457984135137,8.15705448249701881,45348.0864073209232,0,517.142303413468085,1119.49307349262926,1233.19240215409627,1,16721088.1492715515,1779672.39980721567,8486245.02073119953,-8486245.02073119953,19560954.5549061969,19560954.5549061969,5096587.66789796948,542444.147461239365,2586607.48231886979,-2586607.48231886979,0,0,0,0,112.790717116990677
69.1497234,369.944558206945658,112.759101341477049,369.944558206945658,0.93043013030564059,53.3097195983204415,0.927215893009685876,53.1255573669086942,0.142367404097824723,8.15705139503885768,45347.9707637435786,0,517.34849347619172,1120.62320343431065,1234.30488052833539,1,16721085.8438454848,1779672.14230367052,8486242.05364112742,-8486242.05364112742,19560950.7859159447,19560950.7859159447,5096586.96520410385,542444.068974158843,2586606.5779498159,-2586606.5779498159,0,0,0,0,112.759101353967196
69.1997232,369.840583104640245,112.727409730294355,369.840583104640245,0.930429953392820974,53.3097094619625338,0.927215715743268443,53.1255472102911241,0.14236735017909119,8.15704830572298967,45347.8548660449815,0,517.554807602430287,1121.75383293020263,1235.41793099711913,1,16721083.5372374561,1779671.88456182065,8486239.08534517698,-8486239.08534517698,19560947.0152405947,19560947.0152405947,5096586.26214997657,542443.99041444296,2586605.67321320996,-2586605.67321320996,0,0,0,0,112.727409742784488
69.249723,369.736413706094027,112.695658897617463,369.736413706094027,0.930429776401944131,53.3096993211322783,0.927215538398615258,53.1255370491909744,0.142367296228022244,8.15704521455443832,45347.7387687967421,0,517.761245456580241,1122.8849614244341,1236.53155280271426,1,16721081.229492195,1779671.62658718973,8486236.11581255682,-8486236.11581255682,19560943.2428821474,19560943.2428821474,5096585.55874922127,542443.911783775431,2586604.7680996675,-2586604.7680996675,0,0,0,0,112.69565891010761
69.2997228,369.632104571908712,112.663865473517788,369.632104571908712,0.930429599333142177,53.3096891758372422,0.927215360975867431,53.1255268836163381,0.142367242244726744,8.15704212153944219,45347.6225265479879,0,517.967806622110857,1124.01658801699,1237.64574484127525,1,16721078.9206551146,1779671.3683854416,8486233.14501337893,-8486233.14501337893,19560939.4688437171,19560939.4688437171,5096584.85501567926,542443.833083882579,2586603.86260007787,-2586603.86260007787,0,0,0,0,112.663865486007921
69.3497226,369.527710225433111,112.632046076712015,369.527710225433111,0.930429422186601074,53.3096790260880837,0.92721518347521914,53.1255167135783282,0.142367188229334696,8.15703902668544956,45347.5061938608851,0,518.174490601564116,1125.14871146937708,1238.76050566790877,1,16721076.6107722707,1779671.10996237164,8486230.17291869968,-8486230.17291869968,19560935.6931296289,19560935.6931296289,5096584.15096338838,542443.754316530889,2586602.95670561958,-2586602.95670561958,0,0,0,0,112.632046090337624
69.3997224,369.423285152763128,112.600217314562201,369.423285152763128,0.930429244962558522,53.3096688718984169,0.927215005896917188,53.1255065390910914,0.142367134181996868,8.15703593000109883,45347.3898252151921,0,518.381296818041619,1126.28133020745395,1239.87583349978831,1,16721074.2998903319,1779670.85132390261,8486227.19950052164,-8486227.19950052164,19560931.9157452807,19560931.9157452807,5096583.44660657365,542443.675483525498,2586602.05040775891,-2586602.05040775891,0,0,0,0,112.600217327052349
69.4497222,369.31888373196125,112.56839576150179,369.31888373196125,0.930429067661305731,53.3096587132849251,0.92721482824126189,53.1254963601718373,0.142367080102885096,8.15703283149623459,45347.2734750152158,0,518.588224614036562,1127.41444231576907,1240.99172621044204,1,16721071.9880565777,1779670.59247608599,8486224.22473181598,-8486224.22473181598,19560928.1366972402,19560928.1366972402,5096582.74195964541,542443.596586711006,2586601.14369825786,-2586601.14369825786,0,0,0,0,112.568395773991938
69.499722,369.214560214430094,112.536597953358296,369.214560214430094,0.930428890283186316,53.3096485502673048,0.92721465050860552,53.1254861768407451,0.142367025992191892,8.15702973118188623,45347.157197545479,0,518.79527325292031,1128.5480455474717,1242.10818133930206,1,16721069.6753188185,1779670.33342509507,8486221.24858652428,-8486221.24858652428,19560924.3559931964,19560924.3559931964,5096582.03703717608,542443.517627969035,2586600.2365691727,-2586600.2365691727,0,0,0,0,112.536597965848443
69.5497218,369.110368710011244,112.504840382811437,369.110368710011244,0.930428712828595961,53.3096383828682221,0.927214472699352976,53.1254759891210142,0.142366971850130503,8.15702662907027509,45347.0410469263661,0,519.002441918729915,1129.68213732006416,1243.2251960876788,1,16721067.3617254179,1779670.07417722163,8486218.27103959955,-8486218.27103959955,19560920.5736419484,19560920.5736419484,5096581.33185390756,542443.438609217177,2586599.32901286986,-2586599.32901286986,0,0,0,0,112.504840395301585
69.5997216,369.0063631311059,112.473139482361077,369.0063631311059,0.930428535297982195,53.3096282111133206,0.927214294813961004,53.1254657970388209,0.142366917676934573,8.15702352517478602,45346.9250771178049,0,519.209729717443111,1130.81671472036101,1244.3427673237245,1,16721065.0473252367,1779669.81473887525,8486215.29206698202,-8486215.29206698202,19560916.7896534279,19560916.7896534279,5096580.62642473262,542443.359532409231,2586598.42102201609,-2586598.42102201609,0,0,0,0,112.4731394959867
69.6497214,368.902597181499004,112.441511620920906,368.902597181499004,0.930428357691843955,53.3096180350311855,0.927214116852937642,53.1254556006232619,0.142366863472858207,8.15702041950997803,45346.8093418428471,0,519.417135676764929,1131.95177450802476,1245.46089158548284,1,16721062.732167596,1779669.55511657451,8486212.31164564937,-8486212.31164564937,19560913.0040386803,19560913.0040386803,5096579.92076468375,542443.280399531941,2586597.51258959388,-2586597.51258959388,0,0,0,0,112.441511633411039
69.6997212,368.79912431538105,112.409973091328155,368.79912431538105,0.93042818001073202,53.3096078546533718,0.927213938816842553,53.1254453999064111,0.142366809238175795,8.15701731209157188,45346.693894594624,0,519.624658746766386,1133.08731311344559,1246.5795650791556,1,16721060.4163022861,1779669.29531695112,8486209.32975358889,-8486209.32975358889,19560909.2168098204,19560909.2168098204,5096579.21488893684,542443.201212606742,2586596.60370889399,-2586596.60370889399,0,0,0,0,112.409973103818302
69.749721,368.695997707545757,112.378540101259958,368.695997707545757,0.930428002255247022,53.3095976700142984,0.927213760706286361,53.1254351949232557,0.142366754973181631,8.15701420293643054,45346.5787886047547,0,519.832297801369691,1134.22332664198848,1247.69878368350851,1,16721058.0997794941,1779669.03534673643,8486206.34636984766,-8486206.34636984766,19560905.4279800728,19560905.4279800728,5096578.50881278981,542443.121973685338,2586595.69437352987,-2586595.69437352987,0,0,0,0,112.378540113750091
69.7997208,368.593270231038332,112.347228766420486,368.593270231038332,0.93042782442604044,53.3095874811512829,0.927213582521929536,53.1254249857116392,0.1423667006781901,8.15701109206256803,45346.4640767701785,0,520.040051637605984,1135.35981088107474,1248.81854295592939,1,16721055.7826498095,1779668.7752127673,8486203.36147452146,-8486203.36147452146,19560901.6375637539,19560901.6375637539,5096577.80255166255,542443.042684851447,2586594.78457743442,-2586594.78457743442,0,0,0,0,112.347228778910619
69.8497206,368.490994419902563,112.3160550991863,368.490994419902563,0.930427646523813934,53.309577288104542,0.927213404264483287,53.1254147723122969,0.142366646353535076,8.15700797948911038,45346.349811688764,0,520.247918977951258,1136.496761294517,1249.93883812817967,1,16721053.4649641663,1779668.51492197579,8486200.3750487566,-8486200.3750487566,19560897.8455762491,19560897.8455762491,5096577.09612107836,542442.96334821824,2586593.87431486137,-2586593.87431486137,0,0,0,0,112.316055111676448
69.8997204,368.38922244310379,112.285035000658041,368.38922244310379,0.930427468549317904,53.3095670909170565,0.927213225934707341,53.1254045547687781,0.14236659199957008,8.15700486523631696,45346.2360455639428,0,520.455898469689373,1137.63417303668075,1251.05966411893814,1,16721051.1467738301,1779668.25448138849,8486197.38707477786,-8486197.38707477786,19560894.0520339757,19560894.0520339757,5096576.38953666389,542442.883965927293,2586592.9635803923,-2586592.9635803923,0,0,0,0,112.285035013148189
69.9497202,368.288006071001291,112.254184250441199,368.288006071001291,0.930427290503352378,53.3095568896346705,0.92721304753341105,53.1253943331274385,0.14236653761666776,8.15700174932553601,45346.1228302336822,0,520.663988686929883,1138.77204094540411,1252.18101552813414,1,16721048.8281303681,1779667.99389811885,8486194.39753589779,-8486194.39753589779,19560890.256954439,19560890.256954439,5096575.68281413615,542442.804540146608,2586592.05236894172,-2586592.05236894172,0,0,0,0,112.254184262931332
69.99972,368.18739665672183,112.223518500968822,368.18739665672183,0.930427112386764898,53.3095466843059498,0.927212869061452061,53.1253841074374265,0.142366483205219857,8.15699863177921536,45346.0102171039107,0,520.872188130714221,1139.91035955049597,1253.30288664465206,1,16721046.5090856105,1779667.73317936994,8486191.4064164944,-8486191.4064164944,19560886.4603561834,19560886.4603561834,5096574.97596929409,542442.725073072012,2586591.14067574777,-2586591.14067574777,0,0,0,0,112.22351851345897
70.0497198,368.087445084005594,112.193053261604916,368.087445084005594,0.930426934200452305,53.3095364749822664,0.927212690519735871,53.1253738777506257,0.142366428765636904,8.15699551262087219,45345.8982571233864,0,521.080495230183828,1141.04912307656605,1254.42527144932887,1,16721044.1896916255,1779667.47233242006,8486188.4137020763,-8486188.4137020763,19560882.6622587591,19560882.6622587591,5096574.26901800744,542442.645566921681,2586590.22849639319,-2586590.22849639319,0,0,0,0,112.19305327409505
70.0997196,367.988201763480902,112.162803897508979,367.988201763480902,0.930426755945356732,53.3095262617176147,0.927212511909215165,53.125363644121613,0.142366374298347864,8.15699239187508951,45345.7870007552119,0,521.288908343961225,1142.18832544727593,1255.54816361932717,1,16721041.870000679,1779667.21136462851,8486185.41937921382,-8486185.41937921382,19560878.8626827225,19560878.8626827225,5096573.56197620742,542442.566023938823,2586589.31582678435,-2586589.31582678435,0,0,0,0,112.162803909999127
70.1497194,367.88971658423543,112.132785614874962,367.88971658423543,0.93042657762246872,53.3095160445687455,0.92721233323088903,53.1253534066076298,0.142366319803800101,8.15698926956749659,45345.6764979677682,0,521.49742576025551,1143.32796029029464,1256.67155653262716,1,16721039.550065225,1779666.95028342493,8486182.42343562469,-8486182.42343562469,19560875.0616496727,19560875.0616496727,5096572.8548598811,542442.486446387949,2586588.40266317874,-2586588.40266317874,0,0,0,0,112.132785628500571
70.1997192,367.792038895189762,112.103013455253844,367.792038895189762,0.930426399232823442,53.3095058235949608,0.927212154485803075,53.1253431652685961,0.142366265282458826,8.15698614572474767,45345.566798168009,0,521.706045698987054,1144.46802093659062,1257.79544326820383,1,16721037.2299378365,1779666.68909630575,8486179.42586011812,-8486179.42586011812,19560871.2591821551,19560871.2591821551,5096572.14768505283,542442.406836554059,2586587.48900216399,-2586587.48900216399,0,0,0,0,112.103013467743978
70.249719,367.695217471569777,112.07350228533447,367.695217471569777,0.930426220777502366,53.3094955988582271,0.92721197567504765,53.1253329201669828,0.142366210734806875,8.15698302037450773,45345.4579502175329,0,521.914766312636743,1145.6085004317622,1258.91981661662498,1,16721034.9096712228,1779666.42781083263,8486176.42664263397,-8486176.42664263397,19560867.4553037137,19560867.4553037137,5096571.44046778884,542442.327196741826,2586586.57484067511,-2586586.57484067511,0,0,0,0,112.073502298960079
70.2997188,367.599300496280193,112.04426679126621,367.599300496280193,0.930426042257630814,53.3094853704230331,0.927211796799757959,53.1253226713678188,0.142366156161344598,8.15697989354544717,45345.3500023663073,0,522.123585686671049,1146.74939153532887,1260.04466907952769,1,16721032.5893181525,1779666.16643462586,8486173.42577422969,-8486173.42577422969,19560863.6500388309,19560863.6500388309,5096570.73322417308,542442.247529273969,2586585.66017598519,-2586585.66017598519,0,0,0,0,112.044266804891819
70.3497186,367.504335515201092,112.015321465033296,367.504335515201092,0.930425863674378517,53.3094751383563832,0.927211617861113169,53.1253124189386838,0.142366101562589276,8.15697676526719917,45345.2430022432236,0,522.332501841772228,1147.8906867263961,1261.16999287564022,1,16721030.268931454,1779665.90497535747,8486170.42324710637,-8486170.42324710637,19560859.8434129395,19560859.8434129395,5096570.02597030718,542442.167836489039,2586584.74500571797,-2586584.74500571797,0,0,0,0,112.015321477523443
70.3997184,367.410369422286749,111.986680599913001,367.410369422286749,0.930425685028957949,53.3094649027277541,0.927211438860335191,53.1253021629495734,0.142366046939074814,8.1569736355703597,45345.1369968179861,0,522.541512735006449,1149.03237821144535,1262.2957799482981,1,16721027.9485639688,1779665.64344075019,8486167.41905457899,-8486167.41905457899,19560856.0354523882,19560856.0354523882,5096569.31872229837,542442.088120740722,2586583.8293278357,-2586583.8293278357,0,0,0,0,111.986680612403148
70.4497182,367.317448422312737,111.95835827912093,367.317448422312737,0.930425506322623996,53.3094546636090456,0.927211259798688681,53.1252919034729558,0.14236599229135169,8.15697050448646443,45345.0320323859778,0,522.750616260036622,1150.17445792433341,1263.42202196547919,1,16721025.6282685157,1779665.38183857198,8486164.41319111548,-8486164.41319111548,19560852.2261844501,19560852.2261844501,5096568.61149624363,542442.008384396788,2586582.91314065224,-2586582.91314065224,0,0,0,0,111.958358290475601
70.499718,367.22561801597476,111.930368371269111,367.22561801597476,0.930425327556673176,53.3094444210745451,0.927211080677479482,53.1252816405836512,0.142365937619986199,8.15696737204796207,45344.9281545392951,0,522.959810249988664,1151.31691753620635,1264.54871032996266,1,16721023.3080978822,1779665.12017662963,8486161.40565230697,-8486161.40565230697,19560848.4156372808,19560848.4156372808,5096567.90430823434,542441.928629836766,2586581.99644282321,-2586581.99644282321,0,0,0,0,111.930368383759244
70.5497178,367.134922970086336,111.902724521282323,367.134922970086336,0.930425148732442753,53.3094341752008631,0.927210901498054296,53.1252713743588103,0.142365882925560322,8.15696423828819484,45344.8254081259656,0,523.169092477984691,1152.45974845762385,1265.67583618142953,1,16721020.9881047532,1779664.85846276465,8486158.39643489756,-8486158.39643489756,19560844.6038398966,19560844.6038398966,5096567.19717432931,542441.848859450663,2586581.07923335675,-2586581.07923335675,0,0,0,0,111.902724533772471
70.5997176,367.04540728405118,111.87544014017881,367.04540728405118,0.930424969851309847,53.3094239260669198,0.927210722261799569,53.1252611048778789,0.142365828208671302,8.15696110324138601,45344.7238372468564,0,523.378460658733957,1153.60294184563963,1266.80339040352055,1,16721018.6683417261,1779664.59670484858,8486155.38553674892,-8486155.38553674892,19560840.7908221819,19560840.7908221819,5096566.49011055846,542441.769075637916,2586580.16151160141,-2586580.16151160141,0,0,0,0,111.875440152668943
70.6497174,366.957114167511463,111.8485283982575,366.957114167511463,0.930424790914690325,53.3094136737538165,0.927210542970140383,53.1252508322225054,0.142365773469931151,8.15695796694260089,45344.623485198681,0,523.587912450445288,1154.7464886108844,1267.93136363102485,1,16721016.3488612399,1779664.33491077879,8486152.37295688316,-8486152.37295688316,19560836.9766148478,19560836.9766148478,5096565.78313290607,542441.689280805411,2586579.24327725824,-2586579.24327725824,0,0,0,0,111.848528411883109
70.6997172,366.870086032897234,111.822002222827081,366.870086032897234,0.930424611924038469,53.3094034183448926,0.927210363624540568,53.1252405564765624,0.142365718709966477,8.15695482942773786,45344.5243944966351,0,523.797445455464867,1155.89037941685547,1269.05974624945316,1,16721014.0297155771,1779664.07308847085,8486149.35869545117,-8486149.35869545117,19560833.1612494327,19560833.1612494327,5096565.07625730801,542441.609477365972,2586578.32453037379,-2586578.32453037379,0,0,0,0,111.822002235317228
70.749717,366.784364439547062,111.795874281173951,366.784364439547062,0.930424432880845309,53.3093931599255768,0.927210184226500145,53.1252302777259899,0.142365663929417796,8.15695169073350002,45344.4266068075376,0,524.007057222930825,1157.03460469620495,1270.18852841091802,1,16721011.7109568026,1779663.81124585937,8486146.34275372885,-8486146.34275372885,19560829.3447582498,19560829.3447582498,5096564.36949963402,542441.52966773801,2586577.4052713369,-2586577.4052713369,0,0,0,0,111.795874293664099
70.7997168,366.699990089982748,111.770156979426744,366.699990089982748,0.930424253786638178,53.3093828985833724,0.927210004777555996,53.1252199960588527,0.142365609128939391,8.15694855089737203,45344.3301629247508,0,524.216745249303699,1158.17915464649036,1271.3177000304438,1,16721009.392636748,1779663.54939088388,8486143.32513414696,-8486143.32513414696,19560825.5271744169,19560825.5271744169,5096563.66287568118,542441.449854341452,2586576.48550088797,-2586576.48550088797,0,0,0,0,111.770156991916892
70.8497166,366.617002803832293,111.744862454608082,366.617002803832293,0.93042407464298027,53.3093726344078505,0.927209825279280087,53.1252097115652191,0.142365554309198616,8.15694540995759176,45344.2351027748737,0,524.426506981022612,1159.32401924150554,1272.4472507973378,1,16721007.0748069882,1779663.28753149393,8486140.30584024638,-8486140.30584024638,19560821.7085317634,19560821.7085317634,5096562.95640117023,542441.370039599366,2586575.56522010732,-2586575.56522010732,0,0,0,0,111.744862468233705
70.8997164,366.535441502928734,111.720002570092689,366.535441502928734,0.930423895451468197,53.3093623674904791,0.927209645733278021,53.1251994243370689,0.142365499470875623,8.15694226795312716,45344.1414654049295,0,524.636339815566771,1160.46918824048453,1273.57717018397375,1,16721004.7575187925,1779663.02567563648,8486137.28487671167,-8486137.28487671167,19560817.8888648935,19560817.8888648935,5096562.25009172782,542441.290225934004,2586574.64443042176,-2586574.64443042176,0,0,0,0,111.720002583718298
70.9497162,366.455344174057245,111.695588904252659,366.455344174057245,0.930423716213732432,53.3093520979246946,0.927209466141189487,53.1251891344683642,0.142365444614662856,8.15693912492365669,45344.0492888873632,0,524.846241103366992,1161.61465118526985,1274.70744744396166,1,16721002.4408231135,1779662.76383125247,8486134.2622493431,-8486134.2622493431,19560814.0682090968,19560814.0682090968,5096561.54396288563,542441.21041576576,2586573.72313359985,-2586573.72313359985,0,0,0,0,111.695588917878254
70.999716,366.376747857779264,111.67163274705112,366.376747857779264,0.930423536931435424,53.3093418258057312,0.927209286504685481,53.1251788420548365,0.142365389741264531,8.15693598090952499,45343.9586103869296,0,525.056208149823647,1162.76039741801628,1275.83807162906874,1,16721000.1247705389,1779662.50200627581,8486131.23796504177,-8486131.23796504177,19560810.2466003634,19560810.2466003634,5096560.83803006075,542441.130611512926,2586572.80133174499,-2586572.80133174499,0,0,0,0,111.671632759541268
71.0497158,366.2996886074543,111.648145087552081,366.2996886074543,0.930423357606270929,53.3093315512306489,0.927209106825468643,53.1251685471940434,0.142365334851396519,8.15693283595174989,45343.869466068616,0,525.266238215731846,1163.90641607906468,1276.96903158742703,1,16720997.8094112761,1779662.24020862416,8486128.21203185804,-8486128.21203185804,19560806.4240753502,19560806.4240753502,5096560.13230855763,542441.050815588678,2586571.87902731029,-2586571.87902731029,0,0,0,0,111.648145101177676
71.0997156,366.224201515316963,111.62513662186862,366.224201515316963,0.930423178239962456,53.3093212742981848,0.927208927105271474,53.1251582499852546,0.142365279945785156,8.15692969009194613,45343.7818911457362,0,525.476328521847563,1165.05269611827384,1278.10031597569923,1,16720995.4947951157,1779661.97844619164,8486125.18445891328,-8486125.18445891328,19560802.6006713323,19560802.6006713323,5096559.42681355122,542440.971030399203,2586570.95622307668,-2586570.95622307668,0,0,0,0,111.625136635494229
71.1497154,366.150320641696453,111.602617731589078,366.150320641696453,0.930422998834263493,53.3093109951088095,0.927208747345855566,53.1251479505293958,0.14236522502516763,8.15692654337235368,45343.6959197971373,0,525.686476247401743,1166.19922629997586,1279.23191326295614,1,16720993.1809713989,1779661.71672685351,8486122.15525644086,-8486122.15525644086,19560798.776426252,19560798.776426252,5096558.7215600824,542440.891258344986,2586570.03292216314,-2586570.03292216314,0,0,0,0,111.602617745214701
71.1997152,366.078079033643007,111.580598489454388,366.078079033643007,0.93042281939095417,53.3093007137645287,0.927208567549009821,53.1251376489289626,0.142365170090290816,8.15692339583576498,45343.611585180086,0,525.896678534559442,1167.34599521430573,1280.36381174280427,1,16720990.8679890092,1779661.45505845034,8486119.12443575449,-8486119.12443575449,19560794.9513785988,19560794.9513785988,5096558.01656305045,542440.811501815682,2586569.10912801791,-2586569.10912801791,0,0,0,0,111.580598503079997
