Time,/fdm/jsbsim/fcs/aileron-cmd-norm,/fdm/jsbsim/fcs/elevator-cmd-norm,/fdm/jsbsim/fcs/rudder-cmd-norm,/fdm/jsbsim/fcs/flap-cmd-norm,/fdm/jsbsim/fcs/elevator-pos-rad,/fdm/jsbsim/fcs/elevator-pos-deg,/fdm/jsbsim/fcs/elevator-pos-norm,/fdm/jsbsim/fcs/rudder-pos-rad,/fdm/jsbsim/fcs/rudder-pos-deg,/fdm/jsbsim/fcs/rudder-pos-norm,/fdm/jsbsim/fcs/flap-pos-rad,/fdm/jsbsim/fcs/flap-pos-deg,/fdm/jsbsim/fcs/flap-pos-norm,/fdm/jsbsim/fcs/left-aileron-pos-rad,/fdm/jsbsim/fcs/left-aileron-pos-deg,/fdm/jsbsim/fcs/left-aileron-pos-norm,/fdm/jsbsim/fcs/right-aileron-pos-rad,/fdm/jsbsim/fcs/right-aileron-pos-deg,/fdm/jsbsim/fcs/right-aileron-pos-norm,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/throttle-pos-norm,/fdm/jsbsim/fcs/pitch-trim-cmd-norm,/fdm/jsbsim/fcs/pitch-trim-sum,/fdm/jsbsim/fcs/pitch-effective-sum,/fdm/jsbsim/fcs/elevator-effective-pos-rad,/fdm/jsbsim/fcs/tab-trim-sum,/fdm/jsbsim/fcs/tab-pos-rad,/fdm/jsbsim/fcs/elevator-effective-pos-deg
28.5498858,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0216033264260144311,-1.23777942765406768,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0110354285901284842,-0.632283483332366503,0,0.008276571442596364,0.474212612499274933,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0442387666264133783,-0.0269011476481084526,-0.0131321657932146445,-0.0173376189783049223,-0.00847116063279978494,-0.752081611098078362
28.5998856,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0216386076526275187,-1.23980089303504215,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0109765614093040569,-0.628910642319293389,0,0.00823242105697804226,0.471682981739470042,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0443110797315855037,-0.026973460753280578,-0.0131674470198277355,-0.0173376189783049223,-0.00847116063279978494,-0.754101615789772972
28.6498854,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0216740411819437463,-1.2418310847181151,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0109168104668663571,-0.625487165495684061,0,0.00818760785014976782,0.469115374121763073,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0443837037689042563,-0.027046084790599334,-0.0132028805491439631,-0.0173376189783049223,-0.00847116063279978494,-0.75613035765179748
28.6998852,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0217096258365703371,-1.24386993524364931,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0108562507382451625,-0.622017348637232015,0,0.00814218805368387144,0.466513011477924011,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0444566362828623662,-0.0271190173045574474,-0.0132384652037705469,-0.0173376189783049223,-0.00847116063279978494,-0.75816776986606027
28.749885,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0217453603724880179,-1.24591737333459118,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0107949553045360476,-0.618505378982275866,0,0.00809621647840203656,0.4638790342367069,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0445298746822455072,-0.0271922557039405814,-0.0132741997396882312,-0.0173376189783049223,-0.00847116063279978494,-0.760213781787910992
28.7998848,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0217812434800261009,-1.2479733239523374,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0107329952599652216,-0.614955329929925076,0,0.00804974644497391534,0.461216497447443696,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0446034162421479197,-0.0272657972638429939,-0.0133100828472263143,-0.0173376189783049223,-0.00847116063279978494,-0.762268319001722539
28.8498846,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0218172737848829068,-1.25003770835520212,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0106704279902940357,-0.611370489442109144,0,0.00800282099272052634,0.458527867081581886,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0446772581061889856,-0.0273396391278840668,-0.0133461131520831201,-0.0173376189783049223,-0.00847116063279978494,-0.764331303378215088
28.8998844,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0218534498505069258,-1.25211044423484674,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0106071903099203956,-0.607747237250502392,0,0.00795539273244029628,0.455810427937876739,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0447513972930992723,-0.0274137783147943501,-0.0133822892177071391,-0.0173376189783049223,-0.00847116063279978494,-0.766402653187450933
28.9498842,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0218897701802858238,-1.25419144584170095,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0105434495016713016,-0.604095157955076623,0,0.00790758712625347533,0.453071368466307411,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.044825830698639893,-0.0274882117203349742,-0.0134186095474860372,-0.0173376189783049223,-0.00847116063279978494,-0.76848228325579615
28.999884,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0219262332178283038,-1.25628062400111196,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0104793124651003672,-0.600420376449085857,0,0.00785948434882527587,0.450315282336814393,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0449005550971215764,-0.0275629361188166541,-0.0134550725850285172,-0.0173376189783049223,-0.00847116063279978494,-0.770570104973510972
29.0498838,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0219628373481159343,-1.25837788617934021,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0104148424533585197,-0.596726516871119106,0,0.00781113184001888932,0.447544887653339329,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0449755671433989396,-0.0276379481650940173,-0.0134916767153161477,-0.0173376189783049223,-0.00847116063279978494,-0.772666026363751146
29.0998836,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0219995808982435676,-1.26048313652598098,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0103500951184479252,-0.593016767846021975,0,0.00776257133883594391,0.444762575884516509,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0450508633743702813,-0.0277132443960653556,-0.0135284202654437809,-0.0173376189783049223,-0.00847116063279978494,-0.774769952125825334
29.1498834,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0220364621382314677,-1.26259627592049672,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0102851232712224336,-0.589294155212832571,0,0.00771384245341682519,0.441970616409624428,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0451264402107119378,-0.027788821232407019,-0.0135653015054316827,-0.0173376189783049223,-0.00847116063279978494,-0.776881783680727578
29.1998832,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0220734792819417339,-1.26471720202472437,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0102199774676587987,-0.585561575615647922,0,0.00766498310074409904,0.43917118171173597,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0452022939588216655,-0.0278646749805167467,-0.0136023186491419455,-0.0173376189783049223,-0.00847116063279978494,-0.779001419222685287
29.249883,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0221106304880867022,-1.26684580934065139,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0101547060561415457,-0.581821799212847823,0,0.00761602954210616103,0.436366349409635923,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0452784208129401039,-0.0279408018346351782,-0.013639469855286912,-0.0173376189783049223,-0.00847116063279978494,-0.781128753776119678
29.2998828,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0221479138613138483,-1.26898198927257799,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0100893551603195818,-0.578077468694850105,0,0.00756701637023968633,0.433558101521137607,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0453548168574179483,-0.0280171978791130261,-0.0136767532285140617,-0.0173376189783049223,-0.00847116063279978494,-0.783263679257137246
29.3498826,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0221853274533517532,-1.27112563019277425,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0100239686595568183,-0.574331098164014842,0,0.00751797649466761329,0.430748323623011076,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0454314780690980302,-0.0280938590907931045,-0.0137141668205519682,-0.0173376189783049223,-0.00847116063279978494,-0.785406084538664229
29.3998824,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0222228692642029678,-1.27327661750982735,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0099585881756958667,-0.570585072376259106,0,0.00746894113177190046,0.427938804282194329,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0455084003197843701,-0.0281707813414794443,-0.0137517086314031846,-0.0173376189783049223,-0.00847116063279978494,-0.787555855518397352
29.4498822,-0.0155322167158060201,0,0.00270104784621313064,1,-0.022260537243371719,-1.27543483373898336,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00989325306731576523,-0.566841646412049482,0,0.00741993980048682479,0.42513123480903714,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0455855793787749014,-0.0282479604004699791,-0.0137893766105719358,-0.0173376189783049223,-0.00847116063279978494,-0.789712875188856134
29.499882,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0222983292911163658,-1.27760015857390852,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00982800043209310255,-0.563102945811684186,0,0.00737100032406982648,0.422327209358763112,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0456630109154388675,-0.0283253919371339452,-0.0138271686583165809,-0.0173376189783049223,-0.00847116063279978494,-0.791877023708941419
29.5498818,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0223362432597188562,-1.27977246895942276,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00976286511734779545,-0.559370967179521839,0,0.00732214883801084616,0.419528225384641351,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0457406905018243604,-0.0284030715235194381,-0.013865082626919073,-0.0173376189783049223,-0.00847116063279978494,-0.794048178476533861
29.5998816,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0223742769547654249,-1.28195163916487886,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00969787973903677054,-0.555647579272239178,0,0.00727340980427757661,0.4167356844541793,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0458186136152855736,-0.0284809946369806513,-0.0139031163219656417,-0.0173376189783049223,-0.00847116063279978494,-0.796226214201783189
29.6498814,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0224124281364345077,-1.28413754085795406,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00963307470890257048,-0.551934524554331341,0,0.00722480603167692786,0.413950893415748533,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0458967756411226974,-0.0285591566628177716,-0.013941267503634721,-0.0173376189783049223,-0.00847116063279978494,-0.79841100298084311
29.6998812,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0224506945207893424,-1.28633004317871147,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00956847826962341913,-0.548233421212062866,0,0.00717635870221756435,0.411175065909047177,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0459751718752299532,-0.0286375528969250275,-0.0139795338879895557,-0.0173376189783049223,-0.00847116063279978494,-0.80060241436989521
29.749881,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0224890737810738116,-1.2885290128138458,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00950411653755310094,-0.54454576560228185,0,0.00712808740316482614,0.408409324201711443,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.046053797526749804,-0.0287161785484448817,-0.0140179131482740284,-0.0173376189783049223,-0.00847116063279978494,-0.802800315459367475
29.7998808,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0225275635490109621,-1.2907343140710823,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00944001355265241746,-0.540872935113281827,0,0.00708001016448931222,0.405654701334961343,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0461326477207321395,-0.0287950287424272137,-0.014056402916211172,-0.0173376189783049223,-0.00847116063279978494,-0.805004570948308573
29.8498806,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0225661614161040205,-1.29294580895372158,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00937619133517760515,-0.537216191412809074,0,0.0070321435013832043,0.402912143559606806,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0462117175007990266,-0.0288740985224941044,-0.0140950007833042321,-0.0173376189783049223,-0.00847116063279978494,-0.807215043218908024
29.8998804,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0226048649349403843,-1.29516335723535025,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00931266994829466066,-0.533576684035598658,0,0.00698450246122099636,0.400182513026699049,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0462910018318155314,-0.0289533828535106057,-0.0141337043021406011,-0.0173376189783049223,-0.00847116063279978494,-0.809431592411176792
29.9498802,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0226436716204988439,-1.29738681653474131,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00924946756630034769,-0.529955454292150852,0,0.00693710067472526077,0.397466590719113166,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0463704956025675907,-0.029032876624262665,-0.0141725109876990607,-0.0173376189783049223,-0.00847116063279978494,-0.81165407649781407
29.99988,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0226825789514606031,-1.29961604239096884,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00918660054762527808,-0.526353439451499261,0,0.00688995041071895856,0.394765079588624446,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0464501936284480027,-0.0291125746501430839,-0.0142114183186608165,-0.0173376189783049223,-0.00847116063279978494,-0.813882351359285106
30.0498798,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0227215843715245225,-1.30185088833876628,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00912408351228257905,-0.522771477178692434,0,0.00684306263421193342,0.39207860788401927,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0465300906541512918,-0.0291924716758463695,-0.0142504237387247393,-0.0173376189783049223,-0.00847116063279978494,-0.816116270859138182
30.0998796,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0227606852907269001,-1.30409120598414452,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00906192942278584608,-0.519210310171051237,0,0.00679644706708938413,0.389407732628288372,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0466101813563779693,-0.0292725623780730471,-0.0142895246579271169,-0.0173376189783049223,-0.00847116063279978494,-0.818355686919576386
30.1498794,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0227998790867659715,-1.30633684508027992,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0090001496684655926,-0.515670590989145583,0,0.00675011225134919488,0.386752943241859215,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0466904603465486678,-0.0293528413682437456,-0.0143287184539661848,-0.0173376189783049223,-0.00847116063279978494,-0.82060044959730094
30.1998792,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0228391631063311999,-1.30858765360367668,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00893875415209997512,-0.512152887020369318,0,0.00670406561407498047,0.384114665265276933,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0467709221735279901,-0.0294333031952230643,-0.0143680024735314132,-0.0173376189783049223,-0.00847116063279978494,-0.822850407159629427
30.249879,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0228785346664372932,-1.31084347783060151,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.0088777513789046001,-0.508657685577680541,0,0.00665831353417845138,0.381493264183260461,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0468515613263579267,-0.0295139423480530044,-0.0144073740336375065,-0.0173376189783049223,-0.00847116063279978494,-0.825105406160883681
30.2998788,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0229179910557627403,-1.3131041624137747,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00881714854693312761,-0.505185399079174702,0,0.00661286141019984657,0.378889049309381054,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0469323722370004609,-0.0295947532586955386,-0.0144468304229629554,-0.0173376189783049223,-0.00847116063279978494,-0.827365291519039925
30.3498786,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0229575295359926157,-1.31536955045930815,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00875695163871532609,-0.501736370298558221,0,0.00656771372903649456,0.376302277723918666,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0470133492830885694,-0.0296757303047836471,-0.0144863689031928325,-0.0173376189783049223,-0.00847116063279978494,-0.829629906592626587
30.3998784,-0.0155322167158060201,0,0.00270104784621313064,1,-0.022997147343165273,-1.31763948360386451,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00869716551352052968,-0.498310877651455653,0,0.00652287413514039682,0.373733158238591712,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0470944867906849807,-0.0297568678123800549,-0.0145259867103654881,-0.0173376189783049223,-0.00847116063279978494,-0.831899093257849276
30.4498782,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0230368416890225115,-1.3199138020920167,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00863779399995574966,-0.494909140500890077,0,0.00647834549996681268,0.371181855375667558,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0471757790370477964,-0.0298381600587428776,-0.0145656810562227249,-0.0173376189783049223,-0.00847116063279978494,-0.834172691985917369
30.499878,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0230766097623628548,-1.32219234485378512,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00857883998832503422,-0.491531324449084872,0,0.00643412999124377567,0.368648493336813654,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0472572202534021005,-0.0299196012750971782,-0.0146054491295630699,-0.0173376189783049223,-0.00847116063279978494,-0.836450541920553459
30.5498778,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0231164487303973654,-1.32447494958231915,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00852030552252656427,-0.488177546602779677,0,0.0063902291418949245,0.366133159952084841,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0473388046277164257,-0.0300011856494115034,-0.014645288097597577,-0.0173376189783049223,-0.00847116063279978494,-0.838732480955653337
30.5998776,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0231563557401075794,-1.32676145281170199,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00846219189096607434,-0.484847880782185381,0,0.00634664391822455619,0.363635910586639022,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0474205263074833419,-0.0300829073291784196,-0.0146851951073077962,-0.0173376189783049223,-0.00847116063279978494,-0.841018345813072332
30.6498774,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0231963279196051378,-1.32905168999485146,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00840449971615206057,-0.481542362654411416,0,0.00630337478711404629,0.361156771990808645,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0475023794025030421,-0.0301647604241981233,-0.0147251672868053581,-0.0173376189783049223,-0.00847116063279978494,-0.843307972120510896
30.6998772,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0232363623794925311,-1.33134549558148496,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00834722904266917316,-0.478260994773970161,0,0.00626042178200187944,0.358695746080477607,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0475843579876690584,-0.0302467390093641361,-0.0147652017466927445,-0.0173376189783049223,-0.00847116063279978494,-0.845601194489470798
30.749877,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0232764562142246077,-1.33364270309612798,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00829037942302617882,-0.475003751501502591,0,0.00621778456726963368,0.35625281362612693,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0476664561057551367,-0.0303288371274502179,-0.0148052955814248263,-0.0173376189783049223,-0.00847116063279978494,-0.847897846593260951
30.7998768,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0233166065034703801,-1.33594314521614033,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00823395000131491202,-0.471770583797083087,0,0.00617546250098618445,0.353827937847812357,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0477486677702023826,-0.0304110487918974604,-0.0148454458706705952,-0.0173376189783049223,-0.00847116063279978494,-0.850197761245017336
30.8498766,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0233568103134746095,-1.33824665384972841,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00817793959396795854,-0.468561423847294156,0,0.00613345469547596934,0.351421067885470617,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0478309869679057753,-0.030493367989600853,-0.0148856496806748246,-0.0173376189783049223,-0.00847116063279978494,-0.852500770475724257
30.8998764,-0.0155322167158060201,0,0.00270104784621313064,1,-0.02339706469841887,-1.3405530602139295,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00812234676786658186,-0.465376189540480545,0,0.00609176007589993639,0.349032142155360381,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0479134076619992522,-0.0305757886836943299,-0.0149259040656190868,-0.0173376189783049223,-0.00847116063279978494,-0.854806705612201956
30.9498762,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0234373667017816062,-1.34286219491253633,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00806716991483782606,-0.462214788735119175,0,0.00605037743612836954,0.346661091551339395,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.047995923794638462,-0.0306583048163335363,-0.014966206068981823,-0.0173376189783049223,-0.00847116063279978494,-0.857115397355043274
30.999876,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0234777133576967723,-1.34517388801394189,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00801240732298161805,-0.459077123346560978,0,0.00600930549223621397,0.344307842509920747,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0480785292897803404,-0.0307409103114754181,-0.0150065527248969856,-0.0173376189783049223,-0.00847116063279978494,-0.859426675856474587
31.0498758,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0235181016923106875,-1.34748796912888147,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00795805724404605001,-0.455963093207350068,0,0.00596854293303453794,0.341972319905512578,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0481612180559588404,-0.0308235990776539147,-0.0150469410595108974,-0.0173376189783049223,-0.00847116063279978494,-0.861740370798114941
31.0998756,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0235585287251367029,-1.34980426748804883,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00790411795701457566,-0.452872599710501811,0,0.00592808846776093218,0.3396544497828764,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0482439839890557859,-0.0309063650107508602,-0.0150873680923369162,-0.0173376189783049223,-0.00847116063279978494,-0.864056311468616722
31.1498754,-0.0155322167158060201,0,0.00270104784621313064,1,-0.023598991470407317,-1.35212261201956796,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00785058782747015751,-0.449805549210818112,0,0.00588794087060261814,0.33735416190811357,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0483268209750663119,-0.0309892019967613896,-0.0151278308376075286,-0.0173376189783049223,-0.00847116063279978494,-0.866374326841159892
31.1998752,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0236394869384232431,-1.35444283142628752,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00779746536278725678,-0.446761856187155137,0,0.00584809902209044302,0.335071392140366353,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0484097228928578593,-0.0310721039145529336,-0.0151683263056234582,-0.0173376189783049223,-0.00847116063279978494,-0.868694245650780905
31.249875,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0236800121368992492,-1.35676475426289267,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00774474926283671462,-0.44374144614759925,0,0.0058085619471275364,0.332806084610699493,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.048492683616922154,-0.0311550646386172317,-0.0152088515040994625,-0.0173376189783049223,-0.00847116063279978494,-0.87101589647151445
31.2998748,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0237205640723061398,-1.3590882090127947,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00769243846627436657,-0.440744258281609236,0,0.00576932884970577514,0.330558193711206982,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.048575697020119199,-0.0312380780418142733,-0.0152494034395063531,-0.0173376189783049223,-0.00847116063279978494,-0.873339107793321912
31.3498746,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0237611397512087277,-1.36141302416479104,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00764053219212031728,-0.43777024784233326,0,0.00573039914409023774,0.328327685881749931,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0486587569764126496,-0.0313211379981077273,-0.0152899791184089445,-0.0173376189783049223,-0.00847116063279978494,-0.875663708098792348
31.3998744,-0.0155322167158060201,0,0.00270104784621313064,1,-0.0238017361815992534,-1.36373902828946481,0,0.000754132558662706071,0.0432086128047750248,0,0.523598775598298816,30,1,-0.00758902997698900593,-0.43481938827973432,0,0.00569177248274175488,0.326114541209800768,0,0.391836174036659268,0.391836174036659268,-0.0173376189783049223,-0.0487418573635957086,-0.0314042383852907864,-0.0153305755487994667,-0.0173376189783049223,-0.00847116063279978494,-0.877989525939585125
