Time,/fdm/jsbsim/accelerations/pdot-rad_sec2,/fdm/jsbsim/accelerations/qdot-rad_sec2,/fdm/jsbsim/accelerations/rdot-rad_sec2,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/accelerations/Ny,/fdm/jsbsim/accelerations/Nz,/fdm/jsbsim/accelerations/n-pilot-x-norm,/fdm/jsbsim/accelerations/n-pilot-y-norm,/fdm/jsbsim/accelerations/n-pilot-z-norm
35.0498598,0.000944386935594656945,-0.011858157902175169,0.000855591043511691593,-2.07255526809269064,0.139884065620930698,0.0924591276781292493,0.00107030494197320495,1.00461283197293239,0.0352173893926646109,0.00110437773809580531,-1.0044787662023047
35.0998596,0.000893463544931858583,-0.0119025121610991033,0.000883893885556845589,-2.07073639316697555,0.140467701940698575,0.09243202456794819,0.00103373164794420152,1.0030826470273555,0.0354873711435061204,0.00106675167206986363,-1.00294824616145317
35.1498594,0.00084309570276688557,-0.0119413421611517211,0.000911677589772306464,-2.06797228767797403,0.141016731893088942,0.0923718299517126695,0.000997203551490886703,1.00155478850491253,0.0357567692216016336,0.00102917849538968517,-1.0014200974723253
35.1998592,0.000793293533310350778,-0.0119745914023098622,0.00093896303070686415,-2.06426465270471704,0.141530750233849423,0.0922785977602238461,0.000960728166203168843,1.00002999861950803,0.0360254635988974184,0.000991666381310281949,-0.999895062770210674
35.249859,0.000744066285942482949,-0.0120022109503318385,0.000965770923812621037,-2.05961561998212206,0.14200928885860431,0.09215233422411373,0.00092431304665343834,0.998509016826499729,0.0362933351685992278,0.000954223519135950619,-0.998373881873961255
35.2998588,0.000695422365554455206,-0.0120241575633222037,0.000992121704951621705,-2.05402775420234862,0.142451818119342377,0.0919929911818542223,0.000887965804682162591,0.996992579098858855,0.0365602657085093569,0.000916858129551983395,-0.996857291084479957
35.3498586,0.000647369360696606658,-0.0120403921885216484,0.00101803542979101401,-2.04750405523416301,0.14285774853514388,0.0918004671428533925,0.000851694125022542728,0.995481417191077078,0.0368261378511243534,0.000879578479680731442,-0.995346022466753744
35.3998584,0.000599914073994778948,-0.012050878822555346,0.00104353168987329726,-2.04004796023064872,0.143226432819705207,0.0915746134273511814,0.000815505780280849813,0.993976257932458918,0.0370908350636934489,0.000842392897660108647,-0.993840803157063801
35.4498582,0.000553062554265138884,-0.0120555837069809581,0.00106862954231342223,-2.03166334560137019,0.14355716816137426,0.0913152433111861228,0.00077940864520651841,0.992477822569385659,0.0373542416393386825,0.000805309786709410762,-0.992342354715281094
35.499858,0.000506820126500677286,-0.0120544748130597731,0.00109334744997588765,-2.02235452882523292,0.143849198706662573,0.0910221424924131384,0.000743410710224472779,0.990986826169261925,0.0376162426993205401,0.000768337638601595228,-0.990851392535440745
35.5498578,0.000461191423820138228,-0.0120475215644482783,0.00111770322989129464,-2.012126270085977,0.144101718206158358,0.0906950797361361083,0.000707520094212920779,0.989503977089610687,0.0378767242056316025,0.000731485046490131224,-0.989368625318645667
35.5998576,0.00041618041785486062,-0.0120346947454332866,0.00114171400761696289,-2.00098377371720293,0.144313872794912923,0.0903338169554785964,0.000671745056507498076,0.988029976510364283,0.0381355729826318643,0.00069476071703868103,-0.987894754606935654
35.6498574,0.000371790450766448896,-0.0120159665472649429,0.00116539617607559699,-1.98893268943937462,0.144484763884838607,0.089938118159203384,0.000636094008133125926,0.986565518022886057,0.038392676746200137,0.000658173481808807114,-0.986430474372204658
35.6998572,0.000328024265803433682,-0.0119913107098062605,0.00118876535764049734,-1.97597911338362908,0.144613451153467965,0.0895077571804954175,0.000600575522227969529,0.985111287269371694,0.0386479241389021538,0.000621732307909106797,-0.984976470654302383
35.749857,0.000284884038200713865,-0.0119607027244272579,0.00121183636860000814,-1.96212958888670141,0.144698955618224601,0.0890425239956158521,0.000565198343669873855,0.983667961623361675,0.03890120476975132,0.00058544630785448506,-0.983533421239438654
35.7998568,0.000242371406738971592,-0.0119241200701031818,0.00123462318559069907,-1.94739110705316976,0.144740262786939078,0.0885422298136866459,0.000529971397895299566,0.982236209904127411,0.0391524092572791277,0.000549324748630101501,-0.982101995371989611
35.8498566,0.000200487502542239573,-0.0118815424620017009,0.00125713891351468847,-1.93177110707172783,0.144736325879672334,0.0880067109714914864,0.000494903798895506919,0.980816692118187339,0.0394014292749182357,0.000513377059965424961,-0.980682853493189177
35.8998564,0.000159232981325067033,-0.0118329520993378755,0.00127939575503699062,-1.9152774762820719,0.144686069115147253,0.0874358319113461846,0.000460004856405543997,0.979410059219054774,0.0396481575977277248,0.000477612841776076775,-0.979276646997989664
