Time,/fdm/jsbsim/forces/fbx-aero-lbs,/fdm/jsbsim/forces/fby-aero-lbs,/fdm/jsbsim/forces/fbz-aero-lbs,/fdm/jsbsim/forces/fwx-aero-lbs,/fdm/jsbsim/forces/fwy-aero-lbs,/fdm/jsbsim/forces/fwz-aero-lbs,/fdm/jsbsim/forces/fbx-gear-lbs,/fdm/jsbsim/forces/fby-gear-lbs,/fdm/jsbsim/forces/fbz-gear-lbs,/fdm/jsbsim/forces/fbx-total-lbs,/fdm/jsbsim/forces/fby-total-lbs,/fdm/jsbsim/forces/fbz-total-lbs,/fdm/jsbsim/forces/load-factor,/fdm/jsbsim/moments/l-aero-lbsft,/fdm/jsbsim/moments/m-aero-lbsft,/fdm/jsbsim/moments/n-aero-lbsft,/fdm/jsbsim/moments/l-gear-lbsft,/fdm/jsbsim/moments/m-gear-lbsft,/fdm/jsbsim/moments/n-gear-lbsft,/fdm/jsbsim/moments/l-total-lbsft,/fdm/jsbsim/moments/m-total-lbsft,/fdm/jsbsim/moments/n-total-lbsft
22.49991,-70.1845244658959615,-8.3663635336501887,-1093.66669113403577,120.161989703621757,-6.10022707466196401,1089.32390879364084,0,0,0,39.5591852735675644,-8.3663635336501887,-1093.66669113403577,-0.950775099768852328,-115.182638615550289,-113.632347144608588,24.287372187418736,0,0,0,-27.1229027103152873,-6.48243381188336798,24.4565519690167719
22.5499098,-69.917114341956875,-8.31563348440275796,-1091.73907233504679,119.941117988254263,-6.04089662798576832,1087.39569177222666,0,0,0,39.8476362321998892,-8.31563348440275796,-1091.73907233504679,-0.949088307606494652,-114.950889965618728,-113.3928738851899,24.0101525878359894,0,0,0,-26.8784489192119906,-6.42474605746956229,24.0228814701767099
22.5999096,-69.653203960866648,-8.26369317709580287,-1089.84259350181105,119.723079077777868,-5.98104570204281405,1085.49866305129058,0,0,0,40.1320755435210401,-8.26369317709580287,-1089.84259350181105,-0.947428604159552767,-114.714334197479474,-113.152838868845777,23.7308039729584976,0,0,0,-26.6295313372978342,-6.36355163982335625,23.5886995593277753
22.6499094,-69.3928986602427642,-8.21045982272151953,-1087.97809690003191,119.507947155092282,-5.92061451760422397,1083.63366607894568,0,0,0,40.4123855137940495,-8.21045982272151953,-1087.97809690003191,-0.945796728071545356,-114.473200066783534,-112.912180353624663,23.4488703417357911,0,0,0,-26.3763865752720221,-6.29883193265648345,23.1536154472630535
22.6999092,-69.1363024546141958,-8.15585276965568973,-1086.14640588519774,119.295794806109456,-5.85954498300603888,1081.80152539317464,0,0,0,40.6884502605505816,-8.15585276965568973,-1086.14640588519774,-0.944193401605095461,-114.227707655267508,-112.67084289541468,23.1639157473607789,0,0,0,-26.1192422139554594,-6.23057011770171698,22.7172594876130951
22.749909,-68.8835180856065818,-8.09979386529378154,-1084.34832420796215,119.086693084010307,-5.79778094620413498,1080.00304592326984,0,0,0,40.9601556600042045,-8.09979386529378154,-1084.34832420796215,-0.942619330003301559,-113.978068770308468,-112.42877720145178,22.8755254470810065,0,0,0,-25.8583172072311243,-6.1587511314219654,22.2792842799034787
22.7999088,-68.6346470508215134,-8.04220778733714425,-1082.58463550720489,118.880711578150411,-5.73526842311359886,1078.23901247772528,0,0,0,41.2273893160562608,-8.04220778733714425,-1082.58463550720489,-0.941075201017470553,-113.724487340776079,-112.18594015614137,22.5833069021928949,0,0,0,-25.5938222810306684,-6.0833617971765932,21.8393656241173382
22.8499086,-68.3897896130940239,-7.98302234541992917,-1080.85610295893093,118.677918485356514,-5.67195580296246948,1076.51018938698849,0,0,0,41.4900405487569088,-7.98302234541992917,-1080.85610295893093,-0.939561684574622968,-113.467159800175367,-111.942294962399686,22.2868906342586826,0,0,0,-25.3259603197215739,-6.00439108531907095,21.3972033282788914
22.8999084,-68.1490447927077128,-7.92216875385670782,-1079.16346905544765,118.47838068209289,-5.60779403144417721,1074.81732027575799,0,0,0,41.7480004000616276,-7.92216875385670782,-1079.16346905544765,-0.938079432561954918,-113.206275457173987,-111.697811350287793,21.9859309438729049,0,0,0,-25.0549267396517621,-5.92183045138372677,20.9525218723046684
22.9499082,-67.9125103446814649,-7.85958187633248162,-1077.50745548255782,118.282163795170348,-5.54273677248592733,1073.16112793284083,0,0,0,42.0011616544166912,-7.85958187633248162,-1077.50745548255782,-0.936629078700417228,-112.942016851848535,-111.452465815339949,21.6801064984629406,0,0,0,-24.7809098484668624,-5.83567421394850783,20.505070932694192
22.999908,-67.6802827235090945,-7.79520044349823849,-1075.88876307009309,118.089332269430713,-5.47674054955137635,1071.54231425412991,0,0,0,42.2494188719496861,-7.79520044349823849,-1075.88876307009309,-0.935211238485794349,-112.674560095293515,-111.20624185763252,21.3691207960282554,0,0,0,-24.5040911877153462,-5.74591994191345634,20.0546257740113987
23.0499078,-67.4524570375136818,-7.7289672444453128,-1074.30807179425119,117.899949431054324,-5.4097648673887182,1069.96156023736648,0,0,0,42.4926684322168029,-7.7289672444453128,-1074.30807179425119,-0.933826509178317332,-112.404075193735849,-110.959130200896666,21.0527025116220301,0,0,0,-24.2246458597930001,-5.65256882928539994,19.6009875137251157
23.0999076,-67.22912699446087,-7.66082929312969441,-1072.76604081035066,117.71407754502971,-5.34177231520656548,1068.41952600748823,0,0,0,42.7308085865534224,-7.66082929312969441,-1072.76604081035066,-0.93247546982023255,-112.130726353436174,-110.71112897908165,20.7306057336520766,0,0,0,-23.9427428357533216,-5.5556260441283456,19.1439832677642237
23.1499074,-67.0103848402288236,-7.59073797081101009,-1071.26330850382283,117.531777866235061,-5.2727286522301986,1066.91685086050416,0,0,0,42.9637395174803345,-7.59073797081101009,-1071.26330850382283,-0.931158681273266065,-111.854672269866199,-110.462243881305938,20.4026100968363053,0,0,0,-23.6585452472716185,-5.45510104137008511,18.6834661842551384
23.1999072,-66.7963212918022577,-7.51864914568637666,-1069.80049254753794,117.353110683496155,-5.20260287667452204,1065.45415331409868,0,0,0,43.1913634037645409,-7.51864914568637666,-1069.80049254753794,-0.92987668626166764,-111.576066398724365,-110.212488252851571,20.0685208189813729,0,0,0,-23.3722106604310511,-5.3510078363026139,18.2193153734516144
23.249907,-66.5870254658259029,-7.44452327083130339,-1068.37818995888597,117.17813535648294,-5.13136727909947155,1064.03203115844531,0,0,0,43.4135844900103649,-7.44452327083130339,-1068.37818995888597,-0.928630009416780089,-111.295057210540207,-109.961883151074332,19.72816864824809,0,0,0,-23.083891332989225,-5.24336523666148935,17.7514357414669277
23.2999068,-66.3825848035348542,-7.36832546164470692,-1066.99697714949048,117.006910345182874,-5.05899748117003778,1062.65106150016027,0,0,0,43.6303091597156936,-7.36832546164470692,-1066.99697714949048,-0.927419157317016962,-111.011788427244824,-109.710457358200046,19.3814097277938515,0,0,0,-22.7937344537014184,-5.13219703467196098,17.2797577356688414
23.3499066,-66.1830849930403531,-7.29002555396065333,-1065.6574099673594,116.839493232389543,-4.98547246079510309,1061.31180079920659,0,0,0,43.8414460110822404,-7.29002555396065333,-1065.6574099673594,-0.926244618520911889,-110.726399244211592,-109.4582473542185,19.0281253843120091,0,0,0,-22.5018823669878572,-5.01753216123853463,16.8042370092138817
23.3999064,-65.9886098895407969,-7.20959814400862964,-1064.36002372873736,116.675940739320794,-4.91077456463241191,1060.01478489602232,0,0,0,44.0469059348322105,-7.20959814400862964,-1064.36002372873736,-0.92510686359221439,-110.439024535461158,-109.205297253524776,18.6682218469289865,0,0,0,-22.2084727807806388,-4.89940480539834766,16.3248540120664352
23.4499062,-65.799241434093517,-7.12702261137040072,-1063.1053332400561,116.516308734802678,-4.83488950890038094,1058.76052902925539,0,0,0,44.2466021934406939,-7.12702261137040072,-1063.1053332400561,-0.924006345116820338,-110.149795045024774,-108.951658709247653,18.3016299026168134,0,0,0,-21.9136389605065744,-4.77785450227543151,15.8416135154798461
23.499906,-65.615059571388457,-7.04228312607337958,-1061.89383281006644,116.360652238381107,-4.7578063694290389,1057.54952784417969,0,0,0,44.4404505012550288,-7.04228312607337958,-1061.89383281006644,-0.922943497710971616,-109.858837562750381,-108.697390789509413,17.9283044940738492,0,0,0,-21.6175099075607307,-4.6529261932744248,15.3545440766232009
23.5499058,-65.4361421670956531,-6.95536864093874918,-1060.72599625447879,116.209025417982232,-4.67951756184346035,1056.38225539408381,0,0,0,44.6283691050539915,-6.95536864093874918,-1060.72599625447879,-0.921918738024389506,-109.566275089004705,-108.442559828490857,17.5482242658165752,0,0,0,-21.320210526620798,-4.52467026070259237,14.8636974497497345
23.5999056,-65.2625649251360755,-6.86627287026954924,-1059.6022768939963,116.061481582532835,-4.60001881275470659,1055.2591651354976,0,0,0,44.8102788646216936,-6.86627287026954924,-1059.6022768939963,-0.920932464735645384,-109.272226984210249,-108.18723925652715,17.1613910639034017,0,0,0,-21.0218617778025134,-4.39314254063074827,14.3691479499115466
23.6499054,-65.0944013052344701,-6.77499425591951621,-1058.5231075459551,115.918073169916028,-4.5193091227714195,1054.18068991744803,0,0,0,44.9861033328558904,-6.77499425591951621,-1058.5231075459551,-0.919985058544574685,-108.976809109295814,-107.93150941080259,16.7678293944778716,0,0,0,-20.7225808198296733,-4.25840431521808682,13.8709917749115554
23.6999052,-64.931722441239458,-6.68153592174842537,-1057.48890051321405,115.778851730954173,-4.437390722127323,1053.14724196835209,0,0,0,45.1557688351448689,-6.68153592174842537,-1057.48890051321405,-0.91907688216036576,-108.680133953350406,-107.675457329806477,16.3675858459344781,0,0,0,-20.4224811403330619,-4.12052228704112622,13.3693462907674707
23.749905,-64.7745970604796639,-6.58590561742504477,-1056.50004756945214,115.643867909657942,-4.35426901966302982,1052.15921287968649,0,0,0,45.3192045475358753,-6.58590561742504477,-1056.50004756945214,-0.918208280288320577,-108.382310753206824,-107.419176532593184,15.9607284793191315,0,0,0,-20.1216726781694604,-3.97956853629852958,12.86434928571021
23.7999048,-64.6230914045057432,-6.48811565250062117,-1055.55691994246558,115.513171420201914,-4.26995254587430395,1051.21697358800429,0,0,0,45.4763425733848408,-6.48811565250062117,-1055.55691994246558,-0.917379579613890161,-108.083445603322801,-107.162766784990026,15.5473461912415161,0,0,0,-19.820261936096756,-3.83562046266891343,12.3561581973763879
23.8499046,-64.477269151627894,-6.38818282163748119,-1054.65986829703093,115.386811021098879,-4.18445289069933679,1050.32087435683729,0,0,0,45.6271180181634861,-6.38818282163748119,-1054.65986829703093,-0.916591088787102493,-107.783641556061369,-106.906333853263519,15.127548053312756,0,0,0,-19.5183520838372431,-3.68876071194200961,11.8449493175683322
23.8999044,-64.3371913414597998,-6.28612832175628,-1053.80922271638224,115.264834486738707,-4.09778463660903913,1049.47124475752457,0,0,0,45.7714690620339724,-6.28612832175628,-1053.80922271638224,-0.915843098405888179,-107.482998718296869,-106.649989246499331,14.7014626315876349,0,0,0,-19.216043057597858,-3.53907708859952663,11.3309169783952193
23.9499042,-64.2029163019222722,-6.1819776619502731,-1053.00529268499577,115.147288576859481,-4.00996528764180127,1048.66839365162878,0,0,0,45.9093370299757026,-6.1819776619502731,-1053.00529268499577,-0.915135881000385898,-107.181614337992016,-106.393849948186158,14.2692372896416835,0,0,0,-18.9134316495018169,-3.3866624543558288,10.8142727237573464
23.999904,-64.0744995787947715,-6.07576056681983445,-1052.24836706964948,115.034219003868884,-3.92101519484886829,1047.91260917191653,0,0,0,46.0406664590224324,-6.07576056681983445,-1052.24836706964948,-0.914469691016477348,-106.879582887564766,-106.138038137686948,13.8310374781588585,0,0,0,-18.6106115940336281,-3.23161461349185686,10.2952444693563248
24.0499038,-63.9519938683054008,-5.96751087392896018,-1051.53871410268653,114.925670398675038,-3.83095747866283176,1047.204158705792,0,0,0,46.1654051625105026,-5.96751087392896018,-1051.53871410268653,-0.913844764801043152,-106.576996140561505,-105.882680901932403,13.3870460138753664,0,0,0,-18.3076736476986071,-3.07403618474349116,9.77407565439386516
24.0999036,-63.8354489528058622,-5.85726642597093239,-1050.87658136399182,114.82168627487232,-3.73981794859653949,1046.54328887770703,0,0,0,46.283504290918728,-5.85726642597093239,-1050.87658136399182,-0.913261320587153369,-106.27394324647446,-105.627909937810387,12.937462350336105,0,0,0,-18.0047056670349122,-2.91403446043150893,9.2510243877115883
24.1499034,-63.724911639883139,-5.74506895825557695,-1050.26219576405265,114.722308991737151,-3.64762502070752248,1045.93022553289279,0,0,0,46.3949183891943235,-5.74506895825557695,-1050.26219576405265,-0.912719558479056725,-105.970510799511473,-105.373861246003713,12.4825018428224812,0,0,0,-17.7017926805875447,-2.75172125319559768,8.72636259103488499
24.1999032,-63.6204257050790929,-5.63096398197787007,-1049.6957635272463,114.627579716124998,-3.55440963312727343,1045.36517372155345,0,0,0,46.4996054503151512,-5.63096398197787007,-1049.6957635272463,-0.912219660438357116,-105.666782906497275,-105.120674816196754,12.0223950092083633,0,0,0,-17.3990169600864704,-2.58721273021846798,8.2003751413680348
24.249903,-63.522031838312671,-5.51500066376819564,-1049.17747017436272,114.537538383323721,-3.46020515999284362,1044.8483176825257,0,0,0,46.5975269648923529,-5.51500066376819564,-1049.17747017436272,-0.911761790270332106,-105.362841251906417,-104.868494304378004,11.5573867885860864,0,0,0,-17.0964580889101683,-2.42062923565738686,7.67335901466723769
24.2999028,-63.4297675942626,-5.39723170195614799,-1048.70748050560383,114.452223657154065,-3.36504732405746587,1044.37982082763256,0,0,0,46.6886479667102918,-5.39723170195614799,-1048.70748050560383,-0.911346093610084562,-105.058765160234657,-104.617466702755038,11.0877357991612655,0,0,0,-16.7941930279169327,-2.25209510155299597,7.14562243257674545
24.3499026,-63.3436673467774654,-5.27771319988879561,-1048.28593858368322,114.371672889391505,-3.26897410817940193,1043.95982572635216,0,0,0,46.7729370740973422,-5.27771319988879561,-1048.28593858368322,-0.910972697908149054,-104.754631658976479,-104.367742003041741,10.6137135965237128,0,0,0,-16.4922961819438143,-2.0817384479385197,6.61748401360763161
24.3999024,-63.2637903349235557,-5.15650456167817328,-1047.91237928373357,114.295923626129195,-3.17202566404721331,1043.58786475244506,0,0,0,46.8503384430812133,-5.15650456167817328,-1047.91237928373357,-0.910641395923867281,-104.450509457368696,-104.11942064813681,10.1356042086502409,0,0,0,-16.1908333795815622,-1.90963876405031385,6.0892727834966287
24.4499022,-63.1901630180923348,-5.03366848860061911,-1047.58682300820487,114.225024544970253,-3.07424416355119545,1043.2639546402695,0,0,0,46.9208294318400334,-5.03366848860061911,-1047.58682300820487,-0.910351786311973221,-104.14647523016157,-103.872889473799049,9.65370255526504906,0,0,0,-15.88987814327038,-1.73616297111131246,5.56132660270608348
24.499902,-63.1227701066873621,-4.9092705348300365,-1047.31016617451223,114.159009330891763,-2.97567385328653433,1042.98899091472617,0,0,0,46.9844294994937925,-4.9092705348300365,-1047.31016617451223,-0.910104879762356211,-103.842603952521984,-103.628255590407107,9.16831425858310389,0,0,0,-15.5895020754557407,-1.56139945702244631,5.03398511113023339
24.5499018,-63.0616356717156634,-4.7833790862947545,-1047.08243493336113,114.097906927464464,-2.87636089036928766,1042.76299816298229,0,0,0,47.0411191216629163,-4.7833790862947545,-1047.08243493336113,-0.909900700750338576,-103.538960819866247,-103.385624896549601,8.67975545060112452,0,0,0,-15.2897667605313217,-1.38543666057212533,4.50759717700161655
24.5999016,-63.0067803058134501,-4.65606526186451664,-1046.90363675424965,114.041744859123241,-2.77635322884936819,1042.58598218551583,0,0,0,47.090882632262435,-4.65606526186451664,-1046.90363675424965,-0.909739256971518695,-103.23561172862523,-103.145115875946331,8.18835152562985158,0,0,0,-14.9907342438700937,-1.20837699148782463,3.98251920909830659
24.6499014,-62.9582209672615676,-4.52740279036815885,-1046.77376202654591,113.990549333867037,-2.67570054019335224,1042.45793158274682,0,0,0,47.1337083740824738,-4.52740279036815885,-1046.77376202654591,-0.909620540934581556,-102.932621223492461,-102.906858377247033,7.69443645697394452,0,0,0,-14.6924649832347569,-1.0303357313415944,3.45911412041561039
24.6999012,-62.9159708897388015,-4.39746787369703807,-1046.69278488497253,113.944345281625132,-2.57445412236378779,1042.37881857378102,0,0,0,47.1695887835181225,-4.39746787369703807,-1046.69278488497253,-0.909544530773906068,-102.630052104055196,-102.670991963250572,7.19835207218225293,0,0,0,-14.3950174596084395,-0.851439497297945991,2.93775027612673156
24.749901,-62.8800395428412457,-4.26633904519951646,-1046.66066344694377,113.903156342991849,-2.47266680621002521,1042.34859923296449,0,0,0,47.1985204241188114,-4.26633904519951646,-1046.66066344694377,-0.909511190531801184,-102.327965385035753,-102.437664045227336,6.70044732490334116,0,0,0,-14.0984481419172738,-0.671824484502366204,2.41880047488628325
24.7999008,-62.8504326303096974,-4.13409702572507687,-1046.67733963736714,113.867004822463826,-2.37039286107293012,1042.36721331824151,0,0,0,47.2205039825577728,-4.13409702572507687,-1046.67733963736714,-0.909520470057109787,-102.0264203365752,-102.207027975333673,6.20107757139472504,0,0,0,-13.8028115316427176,-0.491634659720986633,1.90264097699952295
24.8499006,-62.8271521142101861,-4.00082457808389336,-1046.74273873832567,113.835911617114505,-2.26768790000401799,1042.43458382739118,0,0,0,47.2355442381346151,-4.00082457808389336,-1046.74273873832567,-0.909572304651226182,-101.725474543421228,-101.979241215063652,5.70060385303853678,0,0,0,-13.5081602267013068,-0.311020025088637908,1.38965058206211367
24.8999004,-62.810196256060749,-3.86660636031274496,-1046.8567687850616,113.809896130792254,-2.1646087846689559,1042.55061640242593,0,0,0,47.243650015415497,-3.86660636031274496,-1046.8567687850616,-0.909666614563801379,-101.425183971184666,-101.754463656753259,5.19939218470513342,0,0,0,-13.2145449922778511,-0.130135028656297891,0.880209754274026146
24.9499002,-62.7995596673797891,-3.73152877797750016,-1047.01931989311652,113.78897618080066,-2.06121352991216167,1042.71519866615108,0,0,0,47.2448341271005674,-3.73152877797750016,-1047.01931989311652,-0.909803304419362746,-101.125603037118935,-101.532856139187018,4.69781284849780167,0,0,0,-12.9220148364171763,0.0508628365298164908,0.374699791432835383
24.9999,-62.7952333643938587,-3.59567983567169414,-1047.23026358484844,113.773167902898194,-1.95756120794202482,1042.92819955844357,0,0,0,47.2391133127242639,-3.59567983567169414,-1047.23026358484844,-0.909982262635603223,-100.826784681061397,-101.314579172973552,4.19623969223542126,0,0,0,-12.6306170857377822,0.231814229279805772,-0.12649796757614773
25.0498998,-62.7972048229531055,-3.45914898777176649,-1047.489452157492,113.762485658216008,-1.85371185204016009,1043.18946871396838,0,0,0,47.2265081769083963,-3.45914898777176649,-1047.489452157492,-0.910203360871688738,-100.528780440122148,-101.099791873053391,3.69504943199283176,0,0,0,-12.3403974650407235,0.412558955288048423,-0.623002902416963877
25.0998996,-62.8054580312200557,-3.32202698849544831,-1047.7967181209201,113.756941944626746,-1.74972635972536317,1043.49883590920581,0,0,0,47.2070431296988602,-3.32202698849544831,-1047.7967181209201,-0.910466453534693243,-100.231640523781635,-100.888651082491194,3.19462095806909696,0,0,0,-12.0514001773980368,0.592936776163526247,-1.11443584356866099
25.1498994,-62.819973538706698,-3.18440574127816767,-1048.15187371885395,113.756547313883743,-1.64566639529105596,1043.8561105923618,0,0,0,47.1807463303814885,-3.18440574127816767,-1048.15187371885395,-0.910771377357573853,-99.9354138907701071,-100.681310664877401,2.69533464387785404,0,0,0,-11.763667986118719,0.772788055047811895,-1.60041978223353976
25.1998992,-62.8407285011099503,-3.04637814744111513,-1048.55471053877341,113.761310295153436,-1.54159429162446115,1044.26108150135906,0,0,0,47.1476496354522254,-3.04637814744111513,-1048.55471053877341,-0.91111795105219473,-99.6401483266895269,-100.477920939668294,2.19757165718530878,0,0,0,-11.4772422974532873,0.951954264587030252,-2.08058056241074496
25.249899,-62.8676967208559105,-2.90803795415098065,-1049.00499920601078,113.771237324693033,-1.43757295124599205,1044.71351636539521,0,0,0,47.1077885506840133,-2.90803795415098065,-1049.00499920601078,-0.911505975037646299,-99.3458905227183351,-100.278628233145881,1.70171327341373768,0,0,0,-11.1921632444961148,1.13027838445024997,-2.55454755874350159
25.2998988,-62.9008486836578271,-2.76947960162087137,-1049.50248915485417,113.786332681186622,-1.33366574647671499,1045.21316168294857,0,0,0,47.0612021869967947,-2.76947960162087137,-1049.50248915485417,-0.911935231235526778,-99.0526861560727809,-100.083574520795267,1.20814019059010036,0,0,0,-10.9084697729517188,1.30760521264545559,-3.0219543432358833
25.3498986,-62.9401515917967771,-2.6307980695800155,-1050.04690846762765,113.806598426143751,-1.22993641871071668,1045.75974256727841,0,0,0,47.0079332195561364,-2.6307980695800155,-1050.04690846762765,-0.912405482926724964,-98.7605799702641178,-99.8928971378227715,0.717231845909745869,0,0,0,-10.6261997266965835,1.48378161411939402,-3.48243934292106871
25.3998984,-62.9855693946801694,-2.49208872297646078,-1050.63796376995697,113.832034348416684,-1.12644897671873778,1046.35296264771978,0,0,0,46.9480278494439318,-2.49208872297646078,-1050.63796376995697,-0.912916474657146426,-98.469615857502518,-99.7067285399628105,0.229365733722500242,0,0,0,-10.3453899355710632,1.65865672447638701,-3.93564649019367341
25.4498982,-63.0370628174349363,-2.35344715695593631,-1051.27534017163362,113.862637912042061,-1.02326759398085199,1046.99250401628774,0,0,0,46.8815357672073603,-2.35344715695593631,-1051.27534017163362,-0.91346793218484712,-98.1798369402226285,-99.5251960986040842,-0.255083274917982994,0,0,0,-10.0660763023254276,1.83208212494866984,-4.38122586671214442
25.499898,-63.0945893880910873,-2.21496904113505888,-1051.95870124199382,113.89840420650674,-0.920456505017965609,1047.6780272085889,0,0,0,46.8085101176154339,-2.21496904113505888,-1051.95870124199382,-0.91405956246026332,-97.8912856550350057,-99.3484219185202591,-0.735743611008089715,0,0,0,-9.78829389211888667,2.00391200032714778,-4.81883434141569111
25.5498978,-63.1581034640170245,-2.07674996323636929,-1052.6876890130136,113.939325898949136,-0.818079900740264376,1048.40917121232269,0,0,0,46.7290074651820007,-2.07674996323636929,-1052.6876890130136,-0.914691053628814532,-97.6040038365251235,-99.1765226705871044,-1.2122476843609804,0,0,0,-9.51207702181673653,2.17400328780165353,-5.24813620274385428
25.5998976,-63.227556257951349,-1.93888527216523121,-1053.4619240010361,113.98539318753248,-0.716201822839779623,1049.1855534943511,0,0,0,46.6430877599268285,-1.93888527216523121,-1053.4619240010361,-0.915362075052615243,-97.3180328003403332,-99.0096094329452256,-1.68423255795871718,0,0,0,-9.23745934867524454,2.34221582317812249,-5.66880378481245195
25.6498974,-63.3028958639891854,-1.8014699206164102,-1054.28100524186334,114.036593755589735,-0.61488605725410761,1050.00677004112435,0,0,0,46.5508143030634542,-1.8014699206164102,-1054.28100524186334,-0.916072277344240793,-97.033413428537159,-98.8477875377864024,-2.15134061940549692,0,0,0,-8.96447396135033614,2.50841248745115308,-6.08051808709499486
25.6998972,-63.3840672837978545,-1.66459830736148895,-1055.14451033593696,114.092912726315461,-0.514196026791656546,1050.87239540921291,0,0,0,46.4522537124420651,-1.66459830736148895,-1055.14451033593696,-0.916821292409226829,-96.7501862528050367,-98.6911564223582474,-2.61322024877584491,0,0,0,-8.69315346876383899,2.67245935534116086,-6.48296938685054513
25.749897,-63.4710124531715749,-1.52836411934837457,-1056.05199549991721,114.154332617718495,-0.41419468298190365,1051.78198278228592,0,0,0,46.3474758875559658,-1.52836411934837457,-1056.05199549991721,-0.917608733495284046,-96.4683915392458857,-98.5398094837471064,-3.06952648212784274,0,0,0,-8.42353009057488578,2.83422584625471075,-6.87585784348202722
25.7998968,-63.5636702689365833,-1.39286017379859817,-1057.00299562267628,114.220833297688614,-0.314944397272735821,1052.7350640325617,0,0,0,46.2365539740615148,-1.39286017379859817,-1057.00299562267628,-0.918434195244943297,-96.1880693706500693,-98.3938339388969325,-3.51992166978622167,0,0,0,-8.1556357452279542,2.99358487625042358,-7.25889409383393769
25.8498966,-63.6619766163034484,-1.2581782605036409,-1057.99702432620575,114.292391939314001,-0.216506851696887492,1053.73114978722606,0,0,0,46.1195643278558407,-1.2581782605036409,-1057.99702432620575,-0.919297253753199373,-95.9092597293989542,-98.2533106908374805,-3.96407612835200673,0,0,0,-7.88950213859656913,3.15041301026310805,-7.63179983731580158
25.8998964,-63.7658643965874816,-1.12440898452155635,-1059.03357403094287,114.368982976439511,-0.118942929145349763,1054.76972949932338,0,0,0,45.9965864787323468,-1.12440898452155635,-1059.03357403094287,-0.920197466628402072,-95.6320025787418473,-98.118314203319855,-4.40166878543670492,0,0,0,-7.62516085101931651,3.30459061238261143,-7.99430840980539337
25.9498962,-63.8752635551999219,-0.991641609554284043,-1060.11211602561434,114.450578059542721,-0.0223126034442807097,1055.85027152320117,0,0,0,45.8677030936578376,-0.991641609554284043,-1060.11211602561434,-0.921134373057217459,-95.3563379421171931,-97.9889123857777804,-4.83238781571479947,0,0,0,-7.36264342244102465,3.45600199227743587,-8.3461653449317712
25.999896,-63.990101109878637,-0.859963902256428492,-1061.23210054312858,114.53714601215222,0.0733251705873315673,1056.97222319602929,0,0,0,45.7329999397718439,-0.859963902256428492,-1061.23210054312858,-0.922107493875332418,-95.0823059810503395,-97.865166490228205,-5.2559312670349474,0,0,0,-7.10198143613823163,3.60453554625021866,-8.6871289215327554
26.0498958,-64.110301179084388,-0.7294619777635305,-1062.39295684451167,114.628652788074362,0.167912566887369996,1058.13501092735578,0,0,0,45.5925658472384328,-0.7294619777635305,-1062.39295684451167,-0.923116331643769161,-94.8099470708069987,-97.7471310224751733,-5.67200767516068449,0,0,0,-6.84320660016358318,3.75008389063908965,-9.01697069595000933
26.0998956,-64.2357850104572208,-0.600220146773198238,-1063.59409331070856,114.725061429502091,0.261392997455705212,1059.33804029651492,0,0,0,45.4464926719198559,-0.600220146773198238,-1063.59409331070856,-0.92416037073286994,-94.5393018726981609,-97.6348536684682244,-6.08033666548404295,0,0,0,-6.5863508255150407,3.89254398658819412,-9.33547601765017276
26.1498954,-64.3664710093427033,-0.4723207644940427,-1064.83489754550214,114.826332026426144,0.35371122097730795,1060.58069616110311,0,0,0,45.2948752580341818,-0.4723207644940427,-1064.83489754550214,-0.925239077415343392,-94.2704114040382279,-97.5283752374302253,-6.48064954015581751,0,0,0,-6.3314463018954541,4.03181725472917663,-9.64244452679155373
26.1998952,-64.5022747672969672,-0.345844081830411432,-1066.11473648951187,114.93242167744873,0.444813450475573802,1061.86234277647191,0,0,0,45.1378114007443685,-0.345844081830411432,-1066.11473648951187,-0.926351899968318571,-94.0033171042813933,-97.4277296227689646,-6.8726898488239998,0,0,0,-6.07852556970345859,4.16780967858946383,-9.93769063213817994
26.249895,-64.6431090905887089,-0.220868099186167344,-1067.43295654731992,115.043284452331591,0.534647459695048566,1063.18232392825325,0,0,0,44.9754018087259482,-0.220868099186167344,-1067.43295654731992,-0.927498268788064184,-93.7380608968285571,-97.3329437810620277,-7.25621394112145612,0,0,0,-5.82762158769693883,4.30043189645552104,-10.2210439676996732
26.2998948,-64.7888840287508998,-0.0974684232597594624,-1068.78888372934421,115.158871356568,0.623162687917342195,1064.53996307952093,0,0,0,44.8077500667108382,-0.0974684232597594624,-1068.78888372934421,-0.928677596515048109,-93.4746852465735003,-97.2440377302351067,-7.63099149909567842,0,0,0,-5.57876779635883224,4.4295992805517983,-10.4923498265420374
26.3498946,-64.9395069032715355,0.02428187275787419,-1070.1818238103242,115.279130298323224,0.710310342881176227,1065.93456353442252,0,0,0,44.6349625979785714,0.02428187275787419,-1070.1818238103242,-0.929889278174533263,-93.213233213454302,-97.1610245663287202,-7.99680604760700042,0,0,0,-5.33199817718289637,4.5552320041118719,-10.7514695700616709
26.3998944,-65.0948823362781184,0.144312385114824915,-1071.61106250168109,115.40400605759713,0.79604350142093705,1067.36540861554181,0,0,0,44.4571486265611782,0.144312385114824915,-1071.61106250168109,-0.931132691329860096,-92.9537484977297481,-97.083910499307791,-8.35345544047994437,0,0,0,-5.08734730390564494,4.67725509540414919,-10.9982810107922973
