Time,/fdm/jsbsim/propulsion/tank/contents-lbs,/fdm/jsbsim/propulsion/tank[1]/contents-lbs,/fdm/jsbsim/propulsion/starter_cmd,/fdm/jsbsim/propulsion/magneto_cmd,/fdm/jsbsim/propulsion/active_engine,/fdm/jsbsim/propulsion/total-fuel-lbs,/fdm/jsbsim/propulsion/engine/pitch-angle-rad,/fdm/jsbsim/propulsion/engine/yaw-angle-rad,/fdm/jsbsim/propulsion/engine/advance-ratio,/fdm/jsbsim/propulsion/engine/blade-angle,/fdm/jsbsim/propulsion/engine/thrust-coefficient,/fdm/jsbsim/propulsion/engine/propeller-rpm,/fdm/jsbsim/propulsion/engine/helical-tip-Mach,/fdm/jsbsim/propulsion/engine/constant-speed-mode,/fdm/jsbsim/propulsion/engine/prop-induced-velocity_fps,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/engine/fuel-flow-rate-pps,/fdm/jsbsim/propulsion/engine/power-hp,/fdm/jsbsim/propulsion/engine/bsfc-lbs_hphr,/fdm/jsbsim/propulsion/engine/volumetric-efficiency,/fdm/jsbsim/propulsion/engine/map-pa,/fdm/jsbsim/propulsion/engine/map-inhg,/fdm/jsbsim/propulsion/engine/air-intake-impedance-factor,/fdm/jsbsim/propulsion/engine/ram-air-factor,/fdm/jsbsim/propulsion/engine/boost-speed,/fdm/jsbsim/fcs/throttle-cmd-norm,/fdm/jsbsim/fcs/throttle-pos-norm,/fdm/jsbsim/ap/throttle-cmd-norm
21.6499134,129.96297897107911,129.96297897107911,0,0,-1,259.92595794215822,0,0,0.587529127440603927,22,0.0624988349023758438,1325.08569913185374,0.395671929482817319,0,8.46430621523851556,109.322078342107119,0.00340690125465140234,21.9770501013081372,0.320000000000000007,0.849999999999999978,35891.076253072737,10.5986558664629289,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.6999132,129.962893801378783,129.962893801378783,0,0,-1,259.925787602757566,0,0,0.586656645669685561,22,0.0625337341732125768,1324.88752487349961,0.395593284535861067,0,8.47777051101549262,109.349447363540747,0.00340673082287379922,21.9786392665626273,0.320000000000000007,0.849999999999999978,35893.5731652355753,10.5993932060889708,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.749913,129.962808635903798,129.962808635903798,0,0,-1,259.925617271807596,0,0,0.585788620164156781,22,0.0625684551934337224,1324.69005335757993,0.395514980606825217,0,8.49119119901997266,109.37659127595748,0.00340656282673008773,21.9802441296026743,0.320000000000000007,0.849999999999999978,35896.0765991579901,10.6001324715944421,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.7999128,129.962723474592735,129.962723474592735,0,0,-1,259.925446949185471,0,0,0.584925484603221912,22,0.0626029806158711205,1324.49333597534087,0.395437042004240458,0,8.50456089146058503,109.403489122450068,0.00340639730050296911,21.9818641569755968,0.320000000000000007,0.849999999999999978,35898.5858788699843,10.6008734633650032,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.8499126,129.962638317383266,129.962638317383266,0,0,-1,259.925276634766533,0,0,0.584067671879556771,22,0.0626372931248177223,1324.2974265960363,0.39535949370352963,0,8.5178721740906056,109.430120460501655,0.00340623428600741541,21.9834988598107302,0.320000000000000007,0.849999999999999978,35901.1003359188253,10.6016159840061714,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.8999124,129.962553164211926,129.962553164211926,0,0,-1,259.925106328423851,0,0,0.583215613809090039,22,0.0626713754476364016,1324.10238145120798,0.395282361307240926,0,8.5311176111855147,109.45646536270975,0.00340607383198597785,21.9851477888083409,0.320000000000000007,0.849999999999999978,35903.6193067959321,10.6023598375834744,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.9499122,129.962468015013883,129.962468015013883,0,0,-1,259.924936030027766,0,0,0.582369740840134043,22,0.0627052103663946342,1323.90825901577614,0.395205671004279391,0,8.54428975064266183,109.482504417297307,0.00340591599350139815,21.9868105292323719,0.320000000000000007,0.849999999999999978,35906.142130574437,10.6031048289248204,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
21.999912,129.962382869722916,129.962382869722916,0,0,-1,259.924765739445832,0,0,0.58153048169562882,22,0.0627387807321748425,1323.71511988627799,0.395129449527075072,0,8.55738113033778092,109.508218732355857,0.00340576083136498974,21.9884866963877315,0.320000000000000007,0.849999999999999978,35908.6681467484595,10.6038507629824341,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.0499118,129.962297728271096,129.962297728271096,0,0,-1,259.924595456542193,0,0,0.580698262907009766,22,0.0627720694837196058,1323.52302665388129,0.395053724104852233,0,8.57038428644906958,109.533589946953015,0.0034056084115640416,21.9901759311590226,0.320000000000000007,0.849999999999999978,35911.1966932664363,10.6045974442521018,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
22.0999116,129.962212590588848,129.962212590588848,0,0,-1,259.924425181177696,0,0,0.579873509167663337,22,0.0628050596332934696,1323.33204378142773,0.394978522436132351,0,8.58329174788539007,109.558600185049954,0.00340545880472952443,21.9918778959929284,0.320000000000000007,0.849999999999999978,35913.7271047639515,10.6053446762513204,0.15185387364528502,1,0,0.391836174036659268,0.391836174036659268,0
