Time,/fdm/jsbsim/atmosphere/wind-north-kts,/fdm/jsbsim/atmosphere/wind-east-kts,/fdm/jsbsim/atmosphere/wind-down-kts,/fdm/jsbsim/atmosphere/wind-x-kts,/fdm/jsbsim/atmosphere/wind-y-kts,/fdm/jsbsim/atmosphere/wind-z-kts,/fdm/jsbsim/accelerations/Ny,/fdm/jsbsim/accelerations/Nz
46.6248135,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73048332354094974e-13,-3.24463659387139653e-14,1.79127779350842617e-14,0.00189064209530916605,1.04441611833671533
46.6331468,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73045549919880874e-13,-3.24454328364796848e-14,1.79413251320351729e-14,0.00188938693892544093,1.04432842308495299
46.6414801,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73042768390303556e-13,-3.24444912922421345e-14,1.79698330298665924e-14,0.00188812021494051577,1.04424006998989527
46.6498134,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73039987819523357e-13,-3.24435413218775946e-14,1.79983012650838729e-14,0.00188684193622866685,1.04415106071249286
46.6581467,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73037208261848567e-13,-3.24425829412740519e-14,1.80267294748129164e-14,0.00188555211570279216,1.04406139692268729
46.66648,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73034429771733384e-13,-3.24416161663319257e-14,1.80551172968038664e-14,0.00188425076631343379,1.04397108029949393
46.6748133,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73031652403776171e-13,-3.24406410129646544e-14,1.8083464369435005e-14,0.00188293790104878279,1.04388011253107393
46.6831466,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73028876212717665e-13,-3.24396574970985005e-14,1.81117703317164505e-14,0.00188161353295020705,1.04378849531493523
46.6914799,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73026101253439259e-13,-3.24386656346736607e-14,1.81400348232939256e-14,0.0018802776750892437,1.04369623035696368
46.6998132,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73023327580960783e-13,-3.24376654416443987e-14,1.81682574844526129e-14,0.00187893034058874623,1.0436033193726908
46.7081465,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73020555250439165e-13,-3.24366569339794808e-14,1.81964379561206833e-14,0.00187757154261964623,1.04350976408606555
46.7164798,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73017784317166032e-13,-3.24356401276628002e-14,1.82245758798732395e-14,0.00187620129439152578,1.04341556623037657
46.7248131,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73015014836566371e-13,-3.24346150386936552e-14,1.8252670897935939e-14,0.0018748196091669775,1.04332072754738636
46.7331464,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73012246864196237e-13,-3.24335816830872853e-14,1.828072265318879e-14,0.00187342650025694077,1.0432252497878991
46.7414797,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73009480455741131e-13,-3.24325400768753005e-14,1.83087307891697486e-14,0.00187202198101921093,1.04312913471159563
46.749813,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73006715667013883e-13,-3.24314902361063059e-14,1.83366949500786976e-14,0.00187060606486896298,1.04303238408697507
46.7581463,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.73003952553952961e-13,-3.24304321768460977e-14,1.83646147807808831e-14,0.00186917876526833675,1.04293499969089898
46.7664796,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7300119117262035e-13,-3.24293659151782559e-14,1.83924899268107797e-14,0.00186774009572920636,1.04283698330925834
46.7748129,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72998431579199883e-13,-3.2428291467204555e-14,1.84203200343756626e-14,0.00186629006982619761,1.0427383367364178
46.7831462,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72995673829995051e-13,-3.24272088490456452e-14,1.84481047503595518e-14,0.001864828701185584,1.04263906177580967
46.7914795,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72992917981427231e-13,-3.24261180768410905e-14,1.84758437223266042e-14,0.00186335600348640717,1.04253916023894866
46.7998128,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72990164090033741e-13,-3.24250191667503343e-14,1.85035365985250517e-14,0.00186187199047345257,1.04243863394621528
46.8081461,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72987412212465853e-13,-3.24239121349527117e-14,1.85311830278905774e-14,0.00186037667594063632,1.04233748472613419
46.8164794,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7298466240548664e-13,-3.2422796997648346e-14,1.85587826600504714e-14,0.00185887007374803577,1.04223571441625995
46.8248127,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72981914725969438e-13,-3.24216737710581676e-14,1.85863351453267516e-14,0.00185735219781646031,1.04213332486231591
46.833146,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7297916923089545e-13,-3.24205424714246962e-14,1.86138401347402371e-14,0.00185582306212348511,1.04203031791828704
46.8414793,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72976425977352029e-13,-3.2419403115012565e-14,1.8641297280014029e-14,0.0018542826807159637,1.04192669544697836
46.8498126,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72973685022530504e-13,-3.24182557181087162e-14,1.86687062335771642e-14,0.00185273106769722742,1.04182245931901463
46.8581459,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72970946423724418e-13,-3.24171002970229688e-14,1.86960666485682915e-14,0.0018511682372453328,1.04171761141389063
46.8664792,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72968210238327199e-13,-3.24159368680885933e-14,1.87233781788393478e-14,0.00184959420359486469,1.0416121536189662
46.8748125,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72965476523830324e-13,-3.24147654476628035e-14,1.87506404789591994e-14,0.001848008981053419,1.04150608782992649
46.8831458,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72962745337821599e-13,-3.24135860521270535e-14,1.87778532042171445e-14,0.00184641258399695775,1.04139941595062058
46.8914791,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7296001673798238e-13,-3.24123986978876117e-14,1.88050160106267409e-14,0.00184480502686375485,1.04129213989337122
46.8998124,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72957290782086292e-13,-3.24112034013760152e-14,1.88321285549291442e-14,0.00184318632417236096,1.04118426157822297
46.9081457,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72954567527996773e-13,-3.24100001790496128e-14,1.8859190494597065e-14,0.00184155649050299136,1.04107578293363989
46.916479,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72951847033665188e-13,-3.24087890473919749e-14,1.88862014878382178e-14,0.00183991554051676645,1.04096670589597018
46.9248123,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72949129357128625e-13,-3.24075700229133861e-14,1.89131611935987886e-14,0.00183826348894052015,1.04085703240943506
46.9331456,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72946414556508009e-13,-3.24063431221512108e-14,1.89400692715672499e-14,0.00183660035058050286,1.04074676442666503
46.9414789,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72943702690005977e-13,-3.24051083616704994e-14,1.8966925382177873e-14,0.00183492614031487188,1.04063590390782457
46.9498122,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72940993815904657e-13,-3.24038657580646569e-14,1.89937291866142615e-14,0.00183324087310237282,1.0405244528210924
46.9581455,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72938287992563855e-13,-3.24026153279552414e-14,1.90204803468129871e-14,0.00183154456397572165,1.04041241314280297
46.9664788,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72935585278418674e-13,-3.24013570879933332e-14,1.90471785254672209e-14,0.00182983722804344086,1.0402997868567343
46.9748121,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72932885731977678e-13,-3.24000910548593016e-14,1.90738233860302237e-14,0.00182811888050214114,1.04018657595455233
46.9831454,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72930189411820593e-13,-3.23988172452636628e-14,1.91004145927188989e-14,0.00182638953661611795,1.04007278243587176
46.9914787,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72927496376596413e-13,-3.23975356759472064e-14,1.9126951810517336e-14,0.00182464921174378377,1.03995840830785569
46.999812,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72924806685021001e-13,-3.23962463636820304e-14,1.91534347051806318e-14,0.0018228979213147983,1.03984345558566549
47.0081453,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72922120395875324e-13,-3.23949493252713454e-14,1.91798629432379801e-14,0.00182113568084977455,1.03972792629137056
47.0164786,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72919437568002953e-13,-3.23936445775504022e-14,1.92062361919965929e-14,0.00181936250595019985,1.03961182245543937
47.0248119,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72916758260308195e-13,-3.23923321373869593e-14,1.92325541195450873e-14,0.00181757841230158288,1.03949514611537785
47.0331452,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72914082531753947e-13,-3.23910120216814592e-14,1.92588163947569968e-14,0.00181578341567802137,1.03937789931666313
47.0414785,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72911410441359425e-13,-3.23896842473676719e-14,1.92850226872944759e-14,0.00181397753193625571,1.03926008411198856
47.0498118,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72908742048198068e-13,-3.23883488314131248e-14,1.93111726676114496e-14,0.00181216077702707999,1.03914170256145955
47.0581451,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7290607741139539e-13,-3.23870057908198087e-14,1.93372660069576517e-14,0.00181033316698321818,1.03902275673268751
47.0664784,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72903416590126968e-13,-3.23856551426242604e-14,1.93633023773815633e-14,0.00180849471793379586,1.03890324870083894
47.0748117,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72900759643616059e-13,-3.23842969038981809e-14,1.93892814517345457e-14,0.00180664544609132247,1.03878318054815466
47.083145,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72898106631131462e-13,-3.23829310917490474e-14,1.94152029036735958e-14,0.0018047853677659782,1.03866255436391408
47.0914783,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72895457611985546e-13,-3.23815577233203916e-14,1.94410664076656052e-14,0.00180291449935525948,1.03854137224566112
47.0998116,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72892812645531904e-13,-3.23801768157922977e-14,1.94668716389902766e-14,0.00180103285735316496,1.03841963629705369
47.1081449,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72890171791163076e-13,-3.23787883863819956e-14,1.94926182737439318e-14,0.00179914045834940993,1.0382973486295104
47.1164782,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72887535108308713e-13,-3.23773924523441578e-14,1.95183059888428221e-14,0.00179723731902106253,1.03817451136142713
47.1248115,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72884902656433025e-13,-3.23759890309713729e-14,1.95439344620266969e-14,0.00179532345614896055,1.03805112661838406
47.1331448,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72882274495032683e-13,-3.23745781395948201e-14,1.95695033718622276e-14,0.00179339888660581684,1.03792719653321841
47.1414781,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72879650683634854e-13,-3.23731597955842952e-14,1.9595012397746469e-14,0.00179146362736567273,1.03780272324517342
47.1498114,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72877031281794698e-13,-3.2371734016349302e-14,1.96204612199102796e-14,0.00178951769549699487,1.0376777089010456
47.1581447,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72874416349093303e-13,-3.23703008193387623e-14,1.96458495194218687e-14,0.00178756110816634829,1.03755215565463144
47.166478,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72871805945135307e-13,-3.23688602220421324e-14,1.96711769781901662e-14,0.00178559388264857232,1.03742606566613893
47.1748113,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72869200129547058e-13,-3.23674122419894353e-14,1.96964432789683187e-14,0.00178361603630943551,1.03729944110297767
47.1831446,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72866598961974014e-13,-3.23659568967519291e-14,1.97216481053571008e-14,0.0017816275866204415,1.03717228413944818
47.1914779,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72864002502078746e-13,-3.23644942039422589e-14,1.97467911418081873e-14,0.00177962855115622841,1.03704459695637441
47.1998112,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72861410809538496e-13,-3.23630241812155608e-14,1.97718720736278825e-14,0.0017776189475930456,1.03691638174164913
47.2081445,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72858823944043324e-13,-3.23615468462689826e-14,1.97968905869803742e-14,0.00177559879371357162,1.03678764068959173
47.2164778,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72856241965293341e-13,-3.23600622168428385e-14,1.9821846368891005e-14,0.00177356810739955051,1.03665837600129729
47.2248111,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72853664932996963e-13,-3.23585703107208933e-14,1.98467391072499462e-14,0.00177152690664307577,1.03652858988454755
47.2331444,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72851092906868358e-13,-3.23570711457306398e-14,1.98715684908154406e-14,0.00176947520954267982,1.03639828455368965
47.2414777,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7284852594662546e-13,-3.23555647397438985e-14,1.98963342092171988e-14,0.00176741303429983469,1.03626746222947275
47.249811,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72845964111987487e-13,-3.23540511106770385e-14,1.99210359529598597e-14,0.00176534039922669706,1.03613612513968434
47.2581443,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72843407462672724e-13,-3.23525302764918988e-14,1.99456734134263802e-14,0.00176325732274416631,1.03600427551762264
47.2664776,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72840856058396403e-13,-3.23510022551954664e-14,1.99702462828812282e-14,0.00176116382338002437,1.03587191560393621
47.2748109,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72838309958868325e-13,-3.23494670648410252e-14,1.99947542544740745e-14,0.00175905991977206417,1.03573904764512514
47.2831442,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72835769223790773e-13,-3.23479247235282502e-14,2.00191970222428851e-14,0.00175694563067025603,1.0356056738942605
47.2914775,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7283323391285598e-13,-3.2346375249403656e-14,2.00435742811173324e-14,0.00175482097493740623,1.03547179661078936
47.2998108,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72830704085744037e-13,-3.23448186606610381e-14,2.00678857269222942e-14,0.00175268597153946512,1.03533741806016089
47.3081441,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72828179802120774e-13,-3.2343254975541808e-14,2.00921310563810603e-14,0.00175054063956774802,1.03520254051436078
47.3164774,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72825661121635055e-13,-3.23416842123357499e-14,2.01163099671187902e-14,0.00174838499821451708,1.03506716625119033
47.3248107,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72823148103916966e-13,-3.23401063893811093e-14,2.01404221576656971e-14,0.00174621906679554048,1.03493129755478841
47.333144,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72820640808575234e-13,-3.23385215250648393e-14,2.01644673274605855e-14,0.00174404286473548212,1.03479493671559863
47.3414773,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72818139295195212e-13,-3.23369296378237615e-14,2.01884451768539716e-14,0.00174185641157593562,1.03465808602995901
47.3498106,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72815643623336302e-13,-3.23353307461441243e-14,2.02123554071115481e-14,0.00173965972697153566,1.03452074779999226
47.3581439,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72813153852529886e-13,-3.23337248685624677e-14,2.02361977204174626e-14,0.00173745283069874764,1.03438292433421108
47.3664772,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72810670042277079e-13,-3.23321120236661596e-14,2.02599718198776151e-14,0.00173523574264709975,1.03424461794658362
47.3748105,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72808192252046229e-13,-3.23304922300932758e-14,2.02836774095229399e-14,0.00173300848282379643,1.03410583095775599
47.3831438,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72805720541270875e-13,-3.23288655065335972e-14,2.03073141943128539e-14,0.00173077107135632762,1.03396656569324641
47.3914771,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72803254969347321e-13,-3.23272318717286098e-14,2.03308818801382518e-14,0.00172852352848873632,1.03382682448532592
47.3998104,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72800795595632262e-13,-3.23255913444719907e-14,2.03543801738252039e-14,0.0017262658745846001,1.03368660967127068
47.4081437,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72798342479440794e-13,-3.23239439436102327e-14,2.03778087831378401e-14,0.00172399813013043748,1.03354592359466313
47.416477,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7279589568004381e-13,-3.23222896880426004e-14,2.04011674167818244e-14,0.00172172031572876728,1.03340476860416053
47.4248103,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72793455256665984e-13,-3.23206285967219881e-14,2.04244557844076804e-14,0.00171943245210438118,1.03326314705485633
47.4331436,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72791021268483193e-13,-3.23189606886549203e-14,2.04476735966138869e-14,0.00171713456010532143,1.03312106130681824
47.4414769,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72788593774620447e-13,-3.23172859829022959e-14,2.04708205649503742e-14,0.00171482666070043623,1.03297851372590754
47.4498102,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72786172834149545e-13,-3.23156044985794389e-14,2.04938964019214556e-14,0.00171250877498383336,1.03283550668358748
47.4581435,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72783758506086698e-13,-3.23139162548566539e-14,2.05169008209894525e-14,0.00171018092416699353,1.03269204255676028
47.4664768,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72781350849390335e-13,-3.23122212709596612e-14,2.05398335365775602e-14,0.00170784312959027505,1.03254812372752292
47.4748101,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72778949922958755e-13,-3.23105195661698685e-14,2.05626942640734037e-14,0.00170549541271444488,1.03240375258380657
47.4831434,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7277655578562788e-13,-3.23088111598246862e-14,2.05854827198320449e-14,0.00170313779512812325,1.03225893151850778
47.4914767,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72774168496168858e-13,-3.23070960713180452e-14,2.06081986211793495e-14,0.00170077029854256989,1.0321136629300578
47.49981,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7277178811328589e-13,-3.23053743201006679e-14,2.06308416864151962e-14,0.00169839294479566571,1.03196794922212343
47.5081433,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72769414695613807e-13,-3.23036459256805292e-14,2.06534116348165088e-14,0.00169600575585101177,1.03182179280368547
47.5164766,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72767048301716028e-13,-3.23019109076230518e-14,2.06759081866407746e-14,0.00169360875379655218,1.03167519608865854
47.5248099,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7276468899008183e-13,-3.23001692855515863e-14,2.06983310631289634e-14,0.00169120196085261083,1.03152816149642801
47.5331432,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72762336819124559e-13,-3.22984210791478967e-14,2.07206799865088973e-14,0.00168878539935915159,1.03138069145121292
47.5414765,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72759991847178826e-13,-3.22966663081521921e-14,2.07429546799983559e-14,0.00168635909178941083,1.03123278838228316
47.5498098,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72757654132498687e-13,-3.22949049923636002e-14,2.07651548678082597e-14,0.00168392306074348352,1.03108445472424703
47.5581431,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72755323733254974e-13,-3.22931371516408296e-14,2.07872802751460785e-14,0.00168147732894886577,1.0309356929165252
47.5664764,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72753000707533245e-13,-3.22913628059019809e-14,2.08093306282185288e-14,0.00167902191926413437,1.03078650540346861
47.5748097,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72750685113331385e-13,-3.2289581975125354e-14,2.08313056542351241e-14,0.00167655685467225707,1.03063689463405672
47.583143,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72748377008557365e-13,-3.22877946793494548e-14,2.08532050814113617e-14,0.00167408215829086601,1.0304868630625621
47.5914763,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72746076451026813e-13,-3.22860009386734178e-14,2.08750286389715374e-14,0.00167159785336741919,1.03033641314791624
47.5998096,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72743783498460845e-13,-3.22842007732576312e-14,2.08967760571522447e-14,0.00166910396327416433,1.03018554735356038
47.6081429,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.7274149820848387e-13,-3.22823942033235724e-14,2.09184470672053572e-14,0.00166660051151842404,1.0300342681481085
47.6164762,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72739220638621165e-13,-3.2280581249154477e-14,2.09400414014011802e-14,0.00166408752174047447,1.0298825780045775
47.6248095,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72736950846296401e-13,-3.22787619310956359e-14,2.09615587930316161e-14,0.00166156501770978594,1.02973047940060725
47.6331428,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72734688888829904e-13,-3.22769362695545461e-14,2.09829989764131936e-14,0.00165903302332416863,1.02957797481853608
47.6414761,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72732434823435697e-13,-3.22751042850013783e-14,2.10043616868904469e-14,0.00165649156261588808,1.0294250667451037
47.6498094,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72730188707219889e-13,-3.22732659979691658e-14,2.10256466608385601e-14,0.00165394065975374492,1.02927175767199719
47.6581427,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72727950597177717e-13,-3.22714214290544041e-14,2.10468536356670026e-14,0.00165138033903082211,1.02911805009476764
47.666476,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72725720550191909e-13,-3.22695705989168997e-14,2.10679823498222925e-14,0.00164881062488074167,1.02896394651383916
47.6748093,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72723498623029907e-13,-3.22677135282804324e-14,2.10890325427912382e-14,0.00164623154186387165,1.02880944943376118
47.6831426,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72721284872341843e-13,-3.2265850237932989e-14,2.1110003955103891e-14,0.00164364311467837939,1.02865456136350653
47.6914759,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72719079354658298e-13,-3.22639807487270033e-14,2.11308963283367895e-14,0.00164104536815517198,1.02849928481657149
47.6998092,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72716882126387799e-13,-3.22621050815794692e-14,2.11517094051159918e-14,0.00163843832725600732,1.02834362231031196
47.7081425,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72714693243814904e-13,-3.22602232574726794e-14,2.11724429291200415e-14,0.0016358220170809611,1.02818757636663594
47.7164758,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72712512763097344e-13,-3.22583352974543265e-14,2.1193096645083158e-14,0.00163319646286084791,1.02803114951136543
47.7248091,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72710340740264668e-13,-3.22564412226372754e-14,2.12136702987981994e-14,0.00163056168996471382,1.02787434427476487
47.7331424,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72708177231215027e-13,-3.22545410542008322e-14,2.12341636371199316e-14,0.00162791772388998918,1.02771716319069784
47.7414757,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72706022291713543e-13,-3.22526348133901695e-14,2.12545764079676598e-14,0.00162526459027882383,1.02755960879763997
47.749809,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72703875977389727e-13,-3.22507225215170717e-14,2.12749083603287281e-14,0.00162260231489759574,1.02740168363755568
47.7581423,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72701738343735614e-13,-3.2248804199959827e-14,2.12951592442612425e-14,0.00161993092365699128,1.02724339025671552
47.7664756,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72699609446102836e-13,-3.22468798701639094e-14,2.13153288108972829e-14,0.00161725044259774598,1.02708473120525356
47.7748089,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.72697489339701103e-13,-3.22449495536420607e-14,2.13354168124457186e-14,0.00161456089789903086,1.02692570903693881
