Time,/fdm/jsbsim/atmosphere/wind-north-fps,/fdm/jsbsim/atmosphere/wind-east-fps,/fdm/jsbsim/atmosphere/wind-down-fps,/fdm/jsbsim/atmosphere/wind-mag-fps,/fdm/jsbsim/atmosphere/psiw-rad,/fdm/jsbsim/atmosphere/wind-x-fps,/fdm/jsbsim/atmosphere/wind-y-fps,/fdm/jsbsim/atmosphere/wind-z-fps,/fdm/jsbsim/atmosphere/wind-north-kts,/fdm/jsbsim/atmosphere/wind-east-kts,/fdm/jsbsim/atmosphere/wind-down-kts,/fdm/jsbsim/atmosphere/wind-mag-kts,/fdm/jsbsim/atmosphere/psiw-deg,/fdm/jsbsim/atmosphere/wind-x-kts,/fdm/jsbsim/atmosphere/wind-y-kts,/fdm/jsbsim/atmosphere/wind-z-kts
38.5498458,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.92819030752039851e-13,-5.07663857330838026e-14,2.99875870452508593e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7349059061609159e-13,-3.00782712846804239e-14,1.77671655229184118e-14
38.5998456,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.92857063350883847e-13,-5.07558647822487453e-14,2.9631886599798522e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73513124322385064e-13,-3.00720377896458636e-14,1.75564187001950293e-14
38.6498454,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.92894517336527522e-13,-5.07469443684123806e-14,2.92748256909011048e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73535315209615188e-13,-3.00667525871744431e-14,1.73448658246478514e-14
38.6998452,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.92931369166484103e-13,-5.0739619715300597e-14,2.89166045232921537e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73557149329235172e-13,-3.00624128474001602e-14,1.71326255143782294e-14
38.749845,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.92967596325866718e-13,-5.07338852038498019e-14,2.85574239546814589e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73578613341534812e-13,-3.00590152411177472e-14,1.69198167743654887e-14
38.7998448,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9300317735427298e-13,-5.07297343662864508e-14,2.8197485334463677e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73599694531569066e-13,-3.00565559362748649e-14,1.67065589009043786e-14
38.8498446,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93038091869759187e-13,-5.07271598805575564e-14,2.78369903463674331e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73620380823362403e-13,-3.00550305946722657e-14,1.64929713883771625e-14
38.8998444,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9307232058993469e-13,-5.07261535651914434e-14,2.74761408547846109e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73640660792406879e-13,-3.00544343689188854e-14,1.62791738382062044e-14
38.9498442,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93105845350225297e-13,-5.07267063746647808e-14,2.71151387543774035e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73660523676482888e-13,-3.00547618996868914e-14,1.60652858697485422e-14
38.999844,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93138649119361052e-13,-5.07288083953475085e-14,2.67541858225036743e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73679959384835518e-13,-3.00560073133090707e-14,1.58514270328602679e-14
39.0498438,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93170716012144974e-13,-5.07324488420925226e-14,2.63934835740095252e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73698958505739716e-13,-3.00581642197583492e-14,1.56377167218634609e-14
39.0998436,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.932020312995582e-13,-5.0737616055532703e-14,2.60332331179791709e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73717512312487454e-13,-3.00612257110462398e-14,1.54242740906727699e-14
39.1498434,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93232581416250105e-13,-5.07442975001402905e-14,2.56736350161084463e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73735612767825539e-13,-3.00651843600731187e-14,1.52112179688839976e-14
39.1998432,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93262353965459577e-13,-5.07524797630997247e-14,2.5314889142448386e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7375325252687135e-13,-3.00700322199603759e-14,1.49986667786743912e-14
39.249843,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93291337721408108e-13,-5.07621485540457483e-14,2.49571945443536401e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73770424938530765e-13,-3.0075760823895243e-14,1.47867384524168217e-14
39.2998428,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93319522629201344e-13,-5.07732887057061265e-14,2.46007493045493085e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73787124045439723e-13,-3.00823611855115918e-14,1.45755503509565924e-14
39.3498426,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93346899802275546e-13,-5.07858841754934428e-14,2.42457504043052107e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73803344582451428e-13,-3.00898237998330593e-14,1.43652191825443688e-14
39.3998424,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93373461517424816e-13,-5.079991804808432e-14,2.38923935877674158e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73819081973689923e-13,-3.00981386448011904e-14,1.41558609224547903e-14
39.4498422,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9339920120744336e-13,-5.08153725390217761e-14,2.35408732275461966e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7383433232819088e-13,-3.01072951834097803e-14,1.39475907333494811e-14
39.499842,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93424113451424339e-13,-5.08322289993761678e-14,2.31913821916981546e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.738490924341537e-13,-3.01172823664663928e-14,1.37405228864660899e-14
39.5498418,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93448193962755654e-13,-5.08504679214972234e-14,2.28441117122671106e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73863359751829336e-13,-3.01280886360003587e-14,1.35347706837308667e-14
39.5998416,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93471439574859411e-13,-5.08700689458881135e-14,2.2499251255564842e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73877132405071011e-13,-3.01397019293355708e-14,1.333044638090208e-14
39.6498414,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93493848224728229e-13,-5.08910108692314925e-14,2.21569883943815968e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73890409171579872e-13,-3.0152109683845749e-14,1.31276611118567859e-14
39.6998412,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93515418934312619e-13,-5.09132716535942999e-14,2.18175086823194428e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73903189471877278e-13,-3.01652988424081651e-14,1.29265248141353532e-14
39.749841,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93536151789823842e-13,-5.09368284368358774e-14,2.14809955304366213e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73915473357041986e-13,-3.01792558595702684e-14,1.2727146155855212e-14
39.7998408,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93556047919018965e-13,-5.09616575442446329e-14,2.11476300863853565e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7392726149525203e-13,-3.01939667084442362e-14,1.25296324641019422e-14
39.8498406,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93575109466540784e-13,-5.09877345014216661e-14,2.08175911162153086e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73938555157173962e-13,-3.02094168883403131e-14,1.23340896548997114e-14
39.8998404,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93593339567392409e-13,-5.10150340484301442e-14,2.04910548890032843e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73949356200246922e-13,-3.02255914331500867e-14,1.21406221648562223e-14
39.9498402,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93610742318627284e-13,-5.10435301552256163e-14,2.01681950644582481e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7395966705190956e-13,-3.02424749204886915e-14,1.19493328845704809e-14
39.99984,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93627322749344398e-13,-5.10731960383785966e-14,1.98491825836360468e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73969490691822576e-13,-3.02600514816027055e-14,1.17603230938830199e-14
40.0498398,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93643086789078213e-13,-5.1104004179098458e-14,1.95341855628883704e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7397883063314022e-13,-3.02783048120489736e-14,1.15736923990423537e-14
40.0998396,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93658041234680743e-13,-5.11359263425618811e-14,1.92233691911545547e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.73987690902888589e-13,-3.02972181831464317e-14,1.13895386718520154e-14
40.1498394,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93672193715791612e-13,-5.11689335985492792e-14,1.89168956306957171e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7399607602150709e-13,-3.031677445420287e-14,1.12079579908571214e-14
40.1998392,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9368555265900024e-13,-5.12029963433828618e-14,1.86149239213582663e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74003990981615109e-13,-3.03369560855128493e-14,1.10290445846220305e-14
40.249839,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93698127250801541e-13,-5.12380843231635678e-14,1.83176098884421424e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74011441226063902e-13,-3.03577451521252418e-14,1.08528907771437549e-14
40.2998388,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93709927399453123e-13,-5.12741666582903646e-14,1.80251060542404988e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74018432625337592e-13,-3.03791233583705091e-14,1.06795869354406271e-14
40.3498386,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93720963695839002e-13,-5.131121186925013e-14,1.77375615533078397e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74024971454365473e-13,-3.04010720531407925e-14,1.05092214193500423e-14
40.3998384,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93731247373450297e-13,-5.13491879036556647e-14,1.74551220515013553e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74031064368811332e-13,-3.04235722459095261e-14,1.03418805335617297e-14
40.4498382,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93740790267592918e-13,-5.13880621645073156e-14,1.7177929668836914e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74036718380904536e-13,-3.0446604623475956e-14,1.01776484819111697e-14
40.499838,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93749604773930084e-13,-5.14278015396493889e-14,1.69061229061875044e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74041940834877207e-13,-3.04701495674176275e-14,1.00166073239495976e-14
40.5498378,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93757703695603201e-13,-5.14683724385505124e-14,1.6639838514049909e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74046739316385768e-13,-3.04941871758821634e-14,9.85883808215834654e-15
40.5998376,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93765099778373472e-13,-5.15097408890684e-14,1.63792189528105494e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7405112137708982e-13,-3.05186973209188021e-14,9.70442516203700519e-15
40.6498374,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93771806191607735e-13,-5.1551872616814907e-14,1.61244033806194807e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7405509481962853e-13,-3.05436596955009644e-14,9.55345101256295196e-15
40.6998372,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93777836683052314e-13,-5.15947330550961511e-14,1.58755240089901166e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74058667789321561e-13,-3.05690538194155859e-14,9.40599396694250105e-15
40.749837,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9378320550736707e-13,-5.16382873514635662e-14,1.56327063870783675e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74061848731826881e-13,-3.05948590431445397e-14,9.26212841104173972e-15
40.7998368,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93787927352588618e-13,-5.16825003782075643e-14,1.5396069767558594e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74064646349571128e-13,-3.06210545540819332e-14,9.12192500016218548e-15
40.8498366,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93792017267575018e-13,-5.17273367474796075e-14,1.51657275006019286e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74067069558761918e-13,-3.06476193854937064e-14,8.98545089246663388e-15
40.8998364,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93795490592409965e-13,-5.17727608312004316e-14,1.49417874178861658e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74069127448153416e-13,-3.06745324283129577e-14,8.85276997649886775e-15
40.9498362,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93798362892888561e-13,-5.18187367855664208e-14,1.47243521815915568e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74070829240230189e-13,-3.07017724456595349e-14,8.72394307795809168e-15
40.999836,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93800649899586152e-13,-5.18652285797371531e-14,1.45135195839326673e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74072184255106404e-13,-3.07293180898369899e-14,8.59902813716676264e-15
41.0498358,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93802367451553756e-13,-5.19122000281569177e-14,1.43093827910076973e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74073201877166381e-13,-3.07571479214825241e-14,8.47808035354740399e-15
41.0998356,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93803531444402125e-13,-5.19596148259076943e-14,1.41120305308033836e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74073891524305152e-13,-3.07852404305130949e-14,8.36115229701251213e-15
41.1498354,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.9380415778236546e-13,-5.20074365864811501e-14,1.39215472293435885e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74074262619527014e-13,-3.08135740585046987e-14,8.24829398863040715e-15
41.1998352,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93804262333863023e-13,-5.205562888139675e-14,1.37380131015248646e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74074324564616491e-13,-3.08421272221654703e-14,8.13955295444385756e-15
41.249835,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93803860890069368e-13,-5.21041552811431193e-14,1.35615042044789803e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74074086715591851e-13,-3.08708783375928019e-14,8.03497425708652418e-15
41.2998348,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93802969126040696e-13,-5.21529793969880129e-14,1.33920924616327928e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74073558359673102e-13,-3.08998058450450462e-14,7.9346005100380443e-15
41.3498346,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93801602564007701e-13,-5.2202064923277239e-14,1.3229845665298618e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74072748693533534e-13,-3.09288882340029897e-14,7.83847187915878575e-15
41.3998344,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93799776538518318e-13,-5.2251375679901408e-14,1.3074827464839376e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74071666802647493e-13,-3.09581040683307044e-14,7.74662607567789276e-15
41.4498342,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93797506163191317e-13,-5.23008756546808233e-14,1.29270973464253796e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74070321641592258e-13,-3.09874320113879116e-14,7.65909834419949517e-15
41.499834,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93794806298912962e-13,-5.23505290454627467e-14,1.27867106092683037e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74068722015205149e-13,-3.10168508509719529e-14,7.57592144862172114e-15
41.5498338,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93791691523371076e-13,-5.24003003017726673e-14,1.26537183421011874e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74066876560532996e-13,-3.10463395239954799e-14,7.49712565820148036e-15
41.5998336,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93788176101874763e-13,-5.24501541658948331e-14,1.25281674026369521e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74064793729543166e-13,-3.10758771408260377e-14,7.42273873538395263e-15
41.6498334,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93784273959447916e-13,-5.25000557132760965e-14,1.24101004018405389e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74062481772589538e-13,-3.11054430092246739e-14,7.3527859264840896e-15
41.6998332,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93779998654214742e-13,-5.2549970392173086e-14,1.22995556940934858e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74059948722643771e-13,-3.1135016657836279e-14,7.28728995585928502e-15
41.749833,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93775363352117639e-13,-5.25998640624654432e-14,1.21965673737405439e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74057202380316081e-13,-3.1164577859185778e-14,7.22627102386329205e-15
41.7998328,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93770380803019483e-13,-5.26497030335677653e-14,1.2101165278056837e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.7405425029969619e-13,-3.1194106652140364e-14,7.16974680860422657e-15
41.8498326,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93765063318248482e-13,-5.26994541013753247e-14,1.201337499636625e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74051099775049136e-13,-3.12235833637992585e-14,7.1177324713470606e-15
41.8998324,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93759422749645827e-13,-5.27490845841775234e-14,1.19332178848362702e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74047757828401158e-13,-3.12529886307718334e-14,7.07024066527933265e-15
41.9498322,-2.98427949019242078e-13,1.92987986702419789e-16,1.26565424807267846e-14,2.98696277291433276e-13,3.14094597166729139,2.93753470470172691e-13,-5.27985623574717447e-14,1.18607110863703729e-14,-1.76813784946716623e-13,1.14342294313396478e-16,7.49879891515092851e-15,1.76972765154737556e-13,179.962947814062375,1.74044231198049789e-13,-3.1282303419804292e-14,7.02728154729706414e-15
